ID,Espacialidades,UF,Gini1991,Gini2000,Gini2010
351800,Guarani D'Oeste,SP,0.42,0.51,0.4
312840,Guarani,MG,0.6,0.53,0.49
510410,Guaranta do Norte,MT,0.66,0.63,0.48
351810,Guaranta,SP,0.59,0.57,0.48
320240,Guarapari,ES,0.56,0.58,0.58
410940,Guarapuava,PR,0.61,0.63,0.55
410950,Guaraquecaba,PR,0.48,0.54,0.49
312850,Guarara,MG,0.51,0.55,0.41
351820,Guararapes,SP,0.56,0.51,0.43
351830,Guararema,SP,0.56,0.59,0.47
351770,Guara,SP,0.47,0.53,0.49
291180,Guaratinga,BA,0.69,0.53,0.53
351840,Guaratingueta,SP,0.65,0.57,0.54
410960,Guaratuba,PR,0.57,0.6,0.56
312860,Guarda-Mor,MG,0.58,0.52,0.53
351850,Guarei,SP,0.62,0.5,0.44
220455,Guaribas,PI,0.56,0.6,0.57
351860,Guariba,SP,0.46,0.5,0.43
520945,Guarinos,GO,0.5,0.59,0.43
420660,Guaruja do Sul,SC,0.63,0.7,0.4
351870,Guaruja,SP,0.48,0.51,0.5
351880,Guarulhos,SP,0.48,0.52,0.51
420665,Guatambu,SC,0.46,0.49,0.45
351885,Guatapara,SP,0.57,0.49,0.53
312870,Guaxupe,MG,0.56,0.53,0.49
500410,Guia Lopes da Laguna,MS,0.53,0.7,0.57
312880,Guidoval,MG,0.55,0.57,0.38
210490,Guimaraes,MA,0.55,0.57,0.56
312890,Guimarania,MG,0.56,0.56,0.48
510420,Guiratinga,MT,0.5,0.61,0.48
312900,Guiricema,MG,0.53,0.49,0.42
312910,Gurinhata,MG,0.51,0.59,0.49
250640,Gurinhem,PB,0.43,0.49,0.45
250650,Gurjao,PB,0.53,0.45,0.45
150310,Gurupa,PA,0.49,0.54,0.56
170950,Gurupi,TO,0.62,0.57,0.54
351890,Guzolandia,SP,0.51,0.4,0.41
430955,Harmonia,RS,0.48,0.41,0.36
520960,Heitorai,GO,0.52,0.55,0.5
312920,Heliodora,MG,0.58,0.58,0.41
291185,Heliopolis,BA,0.47,0.51,0.5
351900,Herculandia,SP,0.66,0.5,0.44
420670,Herval D'Oeste,SC,0.49,0.49,0.42
430710,Herval,RS,0.55,0.57,0.68
430957,Herveiras,RS,0.44,0.51,0.41
230520,Hidrolandia,CE,0.49,0.61,0.51
520970,Hidrolandia,GO,0.48,0.51,0.47
520980,Hidrolina,GO,0.5,0.7,0.42
351905,Holambra,SP,0.52,0.56,0.54
410965,Honorio Serpa,PR,0.48,0.61,0.46
230523,Horizonte,CE,0.47,0.61,0.42
430960,Horizontina,RS,0.56,0.5,0.49
351907,Hortolandia,SP,0.41,0.44,0.41
220460,Hugo Napoleao,PI,0.55,0.66,0.52
430965,Hulha Negra,RS,0.51,0.67,0.54
130170,Humaita,AM,0.56,0.69,0.66
430970,Humaita,RS,0.55,0.47,0.42
210500,Humberto de Campos,MA,0.47,0.54,0.64
351910,Iacanga,SP,0.61,0.46,0.4
520990,Iaciara,GO,0.62,0.61,0.53
351920,Iacri,SP,0.59,0.52,0.44
291190,Iacu,BA,0.53,0.55,0.61
312930,Iapu,MG,0.51,0.51,0.5
351925,Iaras,SP,0.51,0.44,0.52
260650,Iati,PE,0.47,0.59,0.55
410970,Ibaiti,PR,0.62,0.54,0.62
430975,Ibarama,RS,0.57,0.42,0.43
230526,Ibaretama,CE,0.44,0.51,0.55
270300,Ibateguara,AL,0.38,0.55,0.53
351930,Ibate,SP,0.37,0.44,0.37
320245,Ibatiba,ES,0.53,0.49,0.45
410975,Ibema,PR,0.53,0.54,0.44
312940,Ibertioga,MG,0.63,0.55,0.43
430980,Ibiaca,RS,0.54,0.6,0.43
312960,Ibiai,MG,0.53,0.51,0.48
312950,Ibia,MG,0.5,0.66,0.55
420675,Ibiam,SC,0.55,0.49,0.46
230530,Ibiapina,CE,0.49,0.58,0.47
250660,Ibiara,PB,0.51,0.49,0.53
291200,Ibiassuce,BA,0.61,0.55,0.46
291210,Ibicarai,BA,0.62,0.6,0.53
420680,Ibicare,SC,0.53,0.51,0.43
291220,Ibicoara,BA,0.47,0.56,0.48
291230,Ibicui,BA,0.79,0.56,0.5
230533,Ibicuitinga,CE,0.53,0.55,0.52
260660,Ibimirim,PE,0.49,0.63,0.51
291240,Ibipeba,BA,0.57,0.55,0.56
291250,Ibipitanga,BA,0.52,0.55,0.57
410980,Ibipora,PR,0.49,0.53,0.45
291260,Ibiquera,BA,0.52,0.58,0.58
312965,Ibiracatu,MG,0.61,0.64,0.5
312970,Ibiraci,MG,0.49,0.5,0.42
320250,Ibiracu,ES,0.49,0.62,0.56
430990,Ibiraiaras,RS,0.54,0.6,0.44
260670,Ibirajuba,PE,0.55,0.62,0.47
420690,Ibirama,SC,0.47,0.47,0.37
291270,Ibirapitanga,BA,0.55,0.57,0.52
291280,Ibirapua,BA,0.48,0.53,0.51
430995,Ibirapuita,RS,0.53,0.5,0.52
351950,Ibirarema,SP,0.48,0.56,0.43
351940,Ibira,SP,0.46,0.53,0.48
291290,Ibirataia,BA,0.6,0.6,0.49
312980,Ibirite,MG,0.44,0.42,0.42
431000,Ibiruba,RS,0.54,0.59,0.49
291300,Ibitiara,BA,0.54,0.49,0.55
351960,Ibitinga,SP,0.52,0.5,0.43
320255,Ibitirama,ES,0.56,0.58,0.47
291310,Ibitita,BA,0.49,0.53,0.5
312990,Ibitiura de Minas,MG,0.42,0.52,0.4
313000,Ibituruna,MG,0.55,0.47,0.42
351970,Ibiuna,SP,0.61,0.53,0.48
291320,Ibotirama,BA,0.61,0.67,0.55
230535,Icapui,CE,0.5,0.49,0.47
313005,Icarai de Minas,MG,0.53,0.68,0.5
410990,Icaraima,PR,0.48,0.55,0.42
420700,Icara,SC,0.43,0.41,0.4
210510,Icatu,MA,0.41,0.6,0.59
351980,Icem,SP,0.5,0.52,0.45
291330,Ichu,BA,0.54,0.49,0.47
230540,Ico,CE,0.55,0.62,0.55
320260,Iconha,ES,0.53,0.69,0.45
240460,Ielmo Marinho,RN,0.46,0.61,0.51
351990,Iepe,SP,0.46,0.56,0.44
270310,Igaci,AL,0.47,0.62,0.57
291340,Igapora,BA,0.56,0.63,0.5
352000,Igaracu do Tiete,SP,0.34,0.45,0.36
250260,Igaracy,PB,0.47,0.52,0.52
352010,Igarapava,SP,0.5,0.5,0.67
150320,Igarape-Acu,PA,0.56,0.53,0.56
210515,Igarape do Meio,MA,0.43,0.54,0.5
210520,Igarape Grande,MA,0.54,0.49,0.52
313010,Igarape,MG,0.57,0.52,0.45
150330,Igarape-Miri,PA,0.49,0.52,0.53
260680,Igarassu,PE,0.52,0.53,0.48
352020,Igarata,SP,0.49,0.52,0.41
313020,Igaratinga,MG,0.45,0.43,0.37
291345,Igrapiuna,BA,0.48,0.55,0.54
270320,Igreja Nova,AL,0.5,0.59,0.65
431010,Igrejinha,RS,0.44,0.51,0.44
330187,Iguaba Grande,RJ,0.57,0.55,0.56
291350,Iguai,BA,0.54,0.57,0.55
352030,Iguape,SP,0.55,0.6,0.55
260690,Iguaraci,PE,0.58,0.59,0.54
411000,Iguaracu,PR,0.42,0.51,0.42
313030,Iguatama,MG,0.56,0.56,0.43
500430,Iguatemi,MS,0.6,0.57,0.51
230550,Iguatu,CE,0.62,0.58,0.54
411005,Iguatu,PR,0.46,0.51,0.46
313040,Ijaci,MG,0.41,0.49,0.41
431020,Ijui,RS,0.57,0.56,0.57
352040,Ilhabela,SP,0.54,0.56,0.49
352042,Ilha Comprida,SP,0.58,0.56,0.46
280270,Ilha das Flores,SE,0.46,0.6,0.56
260760,Ilha de Itamaraca,PE,0.54,0.59,0.6
220465,Ilha Grande,PI,0.4,0.48,0.51
352044,Ilha Solteira,SP,0.44,0.48,0.48
291360,Ilheus,BA,0.64,0.64,0.58
420710,Ilhota,SC,0.39,0.41,0.38
313050,Ilicinea,MG,0.47,0.52,0.39
431030,Ilopolis,RS,0.5,0.58,0.48
250670,Imaculada,PB,0.55,0.58,0.52
420720,Imarui,SC,0.65,0.57,0.45
411007,Imbau,PR,0.58,0.56,0.43
313055,Imbe de Minas,MG,0.49,0.57,0.44
431033,Imbe,RS,0.47,0.53,0.68
420730,Imbituba,SC,0.55,0.47,0.45
411010,Imbituva,PR,0.66,0.57,0.51
420740,Imbuia,SC,0.5,0.43,0.47
431036,Imigrante,RS,0.53,0.43,0.35
210530,Imperatriz,MA,0.62,0.6,0.56
520993,Inaciolandia,GO,0.49,0.52,0.45
411020,Inacio Martins,PR,0.55,0.62,0.51
260700,Inaja,PE,0.49,0.68,0.6
411030,Inaja,PR,0.41,0.43,0.43
313060,Inconfidentes,MG,0.58,0.5,0.48
313065,Indaiabira,MG,0.41,0.53,0.48
420750,Indaial,SC,0.41,0.46,0.39
352050,Indaiatuba,SP,0.46,0.55,0.47
230560,Independencia,CE,0.48,0.58,0.55
431040,Independencia,RS,0.55,0.62,0.48
352060,Indiana,SP,0.45,0.52,0.45
313070,Indianopolis,MG,0.43,0.58,0.4
411040,Indianopolis,PR,0.55,0.48,0.35
352070,Indiapora,SP,0.54,0.56,0.47
520995,Indiara,GO,0.53,0.54,0.45
280280,Indiaroba,SE,0.44,0.56,0.53
510450,Indiavai,MT,0.63,0.43,0.46
313080,Ingai,MG,0.64,0.65,0.52
250680,Inga,PB,0.46,0.51,0.49
260710,Ingazeira,PE,0.57,0.58,0.53
431041,Inhacora,RS,0.66,0.55,0.43
291370,Inhambupe,BA,0.53,0.55,0.53
150340,Inhangapi,PA,0.48,0.6,0.52
270330,Inhapi,AL,0.47,0.67,0.67
313090,Inhapim,MG,0.58,0.6,0.52
313100,Inhauma,MG,0.47,0.45,0.44
220470,Inhuma,PI,0.71,0.54,0.52
521000,Inhumas,GO,0.53,0.56,0.45
313110,Inimutaba,MG,0.47,0.43,0.42
500440,Inocencia,MS,0.67,0.61,0.48
352080,Inubia Paulista,SP,0.39,0.45,0.37
420757,Iomere,SC,0.43,0.48,0.33
313115,Ipaba,MG,0.42,0.47,0.4
521010,Ipameri,GO,0.53,0.48,0.49
313120,Ipanema,MG,0.57,0.53,0.53
240470,Ipanguacu,RN,0.41,0.56,0.48
230565,Ipaporanga,CE,0.46,0.57,0.55
313130,Ipatinga,MG,0.55,0.55,0.52
230570,Ipaumirim,CE,0.59,0.61,0.63
352090,Ipaussu,SP,0.43,0.48,0.48
291380,Ipecaeta,BA,0.5,0.48,0.53
352100,Ipero,SP,0.45,0.48,0.4
431043,Ipe,RS,0.64,0.39,0.45
352110,Ipeuna,SP,0.47,0.51,0.46
313140,Ipiacu,MG,0.45,0.62,0.43
291390,Ipiau,BA,0.66,0.63,0.69
352115,Ipigua,SP,0.45,0.47,0.36
291400,Ipira,BA,0.51,0.57,0.52
521015,Ipiranga de Goias,GO,0.53,0.53,0.42
510452,Ipiranga do Norte,MT,0.74,0.42,0.48
220480,Ipiranga do Piaui,PI,0.54,0.52,0.47
431046,Ipiranga do Sul,RS,0.45,0.52,0.48
411050,Ipiranga,PR,0.46,0.56,0.53
420760,Ipira,SC,0.49,0.46,0.45
130180,Ipixuna,AM,0.65,0.68,0.58
150345,Ipixuna do Para,PA,0.46,0.59,0.57
260720,Ipojuca,PE,0.46,0.53,0.5
420765,Ipora do Oeste,SC,0.5,0.48,0.43
521020,Ipora,GO,0.49,0.55,0.51
352120,Iporanga,SP,0.63,0.56,0.53
411060,Ipora,PR,0.59,0.54,0.45
420768,Ipuacu,SC,0.87,0.56,0.61
352130,Ipua,SP,0.47,0.55,0.59
260730,Ipubi,PE,0.57,0.66,0.53
230580,Ipu,CE,0.57,0.59,0.56
240480,Ipueira,RN,0.41,0.5,0.4
230590,Ipueiras,CE,0.51,0.58,0.56
170980,Ipueiras,TO,0.44,0.56,0.43
313150,Ipuiuna,MG,0.64,0.64,0.53
420770,Ipumirim,SC,0.57,0.55,0.42
291410,Ipupiara,BA,0.54,0.6,0.5
230600,Iracema,CE,0.48,0.61,0.55
411065,Iracema do Oeste,PR,0.52,0.48,0.4
352140,Iracemapolis,SP,0.48,0.5,0.4
140028,Iracema,RR,0.63,0.55,0.62
420775,Iraceminha,SC,0.53,0.44,0.43
313160,Irai de Minas,MG,0.62,0.52,0.48
431050,Irai,RS,0.61,0.64,0.54
291420,Irajuba,BA,0.52,0.52,0.52
291430,Iramaia,BA,0.52,0.48,0.5
130185,Iranduba,AM,0.47,0.59,0.56
420780,Irani,SC,0.56,0.62,0.42
352150,Irapua,SP,0.46,0.48,0.36
352160,Irapuru,SP,0.64,0.55,0.44
291440,Iraquara,BA,0.54,0.55,0.61
291450,Irara,BA,0.54,0.58,0.5
411070,Irati,PR,0.59,0.55,0.49
420785,Irati,SC,0.59,0.69,0.45
230610,Iraucuba,CE,0.5,0.57,0.61
291460,Irece,BA,0.59,0.59,0.59
411080,Iretama,PR,0.51,0.62,0.58
420790,Irineopolis,SC,0.49,0.55,0.54
150350,Irituia,PA,0.46,0.6,0.58
320265,Irupi,ES,0.49,0.47,0.51
220490,Isaias Coelho,PI,0.46,0.6,0.79
521030,Israelandia,GO,0.41,0.47,0.43
431053,Itaara,RS,0.45,0.6,0.61
250690,Itabaiana,PB,0.5,0.52,0.5
280290,Itabaiana,SE,0.51,0.51,0.52
280300,Itabaianinha,SE,0.51,0.53,0.51
291465,Itabela,BA,0.65,0.54,0.55
291470,Itaberaba,BA,0.61,0.58,0.58
521040,Itaberai,GO,0.59,0.63,0.55
352170,Itabera,SP,0.68,0.61,0.5
313170,Itabira,MG,0.56,0.55,0.51
313180,Itabirinha,MG,0.56,0.61,0.47
313190,Itabirito,MG,0.49,0.48,0.47
280310,Itabi,SE,0.5,0.58,0.47
330190,Itaborai,RJ,0.49,0.5,0.48
291480,Itabuna,BA,0.68,0.61,0.56
171050,Itacaja,TO,0.53,0.61,0.58
313200,Itacambira,MG,0.48,0.57,0.5
313210,Itacarambi,MG,0.49,0.58,0.5
291490,Itacare,BA,0.63,0.58,0.55
130190,Itacoatiara,AM,0.55,0.6,0.59
260740,Itacuruba,PE,0.61,0.56,0.46
431055,Itacurubi,RS,0.68,0.53,0.61
291500,Itaete,BA,0.51,0.6,0.54
291520,Itagiba,BA,0.56,0.53,0.47
291510,Itagi,BA,0.48,0.6,0.46
291530,Itagimirim,BA,0.62,0.57,0.52
291535,Itaguacu da Bahia,BA,0.38,0.56,0.54
320270,Itaguacu,ES,0.59,0.53,0.43
330200,Itaguai,RJ,0.52,0.52,0.47
411090,Itaguaje,PR,0.54,0.64,0.41
313220,Itaguara,MG,0.54,0.52,0.44
521056,Itaguari,GO,0.45,0.63,0.39
521060,Itaguaru,GO,0.52,0.6,0.46
171070,Itaguatins,TO,0.56,0.51,0.57
260750,Itaiba,PE,0.58,0.61,0.51
230620,Itaicaba,CE,0.48,0.52,0.44
220500,Itainopolis,PI,0.46,0.67,0.5
420810,Itaiopolis,SC,0.53,0.48,0.49
210535,Itaipava do Grajau,MA,0.47,0.6,0.55
313230,Itaipe,MG,0.53,0.67,0.49
411095,Itaipulandia,PR,0.49,0.56,0.63
352180,Itai,SP,0.54,0.52,0.45
230625,Itaitinga,CE,0.43,0.48,0.45
150360,Itaituba,PA,0.58,0.63,0.57
521080,Itaja,GO,0.5,0.53,0.44
420820,Itajai,SC,0.47,0.53,0.45
240485,Itaja,RN,0.4,0.5,0.42
352190,Itajobi,SP,0.49,0.47,0.38
313240,Itajuba,MG,0.56,0.57,0.55
291540,Itaju do Colonia,BA,0.49,0.54,0.48
291550,Itajuipe,BA,0.6,0.55,0.49
352200,Itaju,SP,0.43,0.41,0.37
330205,Italva,RJ,0.59,0.53,0.47
291560,Itamaraju,BA,0.64,0.58,0.55
313250,Itamarandiba,MG,0.55,0.67,0.52
130195,Itamarati,AM,0.47,0.65,0.8
313260,Itamarati de Minas,MG,0.47,0.48,0.39
291570,Itamari,BA,0.66,0.58,0.51
313270,Itambacuri,MG,0.67,0.65,0.51
411100,Itambaraca,PR,0.53,0.49,0.42
291580,Itambe,BA,0.64,0.45,0.4
313280,Itambe do Mato Dentro,MG,0.61,0.49,0.42
260765,Itambe,PE,0.57,0.54,0.5
411110,Itambe,PR,0.52,0.52,0.36
313290,Itamogi,MG,0.51,0.52,0.41
313300,Itamonte,MG,0.54,0.55,0.47
291590,Itanagra,BA,0.47,0.55,0.63
352210,Itanhaem,SP,0.52,0.54,0.5
313310,Itanhandu,MG,0.62,0.57,0.48
510454,Itanhanga,MT,0.45,0.69,0.51
291600,Itanhem,BA,0.56,0.58,0.54
313320,Itanhomi,MG,0.55,0.59,0.55
313330,Itaobim,MG,0.48,0.61,0.51
330210,Itaocara,RJ,0.59,0.62,0.49
352215,Itaoca,SP,0.59,0.61,0.54
521090,Itapaci,GO,0.62,0.52,0.56
230630,Itapage,CE,0.53,0.59,0.54
313340,Itapagipe,MG,0.55,0.5,0.45
291610,Itaparica,BA,0.52,0.56,0.63
291620,Itape,BA,0.53,0.47,0.47
291630,Itapebi,BA,0.52,0.52,0.48
352220,Itapecerica da Serra,SP,0.56,0.52,0.45
313350,Itapecerica,MG,0.57,0.57,0.44
210540,Itapecuru Mirim,MA,0.5,0.57,0.56
411120,Itapejara D'Oeste,PR,0.54,0.54,0.49
420830,Itapema,SC,0.5,0.67,0.49
320280,Itapemirim,ES,0.52,0.49,0.44
411125,Itaperucu,PR,0.48,0.46,0.4
330220,Itaperuna,RJ,0.64,0.54,0.47
260770,Itapetim,PE,0.61,0.58,0.55
291640,Itapetinga,BA,0.62,0.57,0.48
352230,Itapetininga,SP,0.53,0.55,0.49
313360,Itapeva,MG,0.49,0.5,0.42
352240,Itapeva,SP,0.59,0.6,0.53
352250,Itapevi,SP,0.44,0.48,0.45
291650,Itapicuru,BA,0.48,0.57,0.54
230640,Itapipoca,CE,0.56,0.63,0.56
130200,Itapiranga,AM,0.48,0.54,0.67
420840,Itapiranga,SC,0.56,0.63,0.45
521100,Itapirapua,GO,0.56,0.51,0.46
352265,Itapirapua Paulista,SP,0.41,0.66,0.53
352260,Itapira,SP,0.47,0.52,0.45
171090,Itapiratins,TO,0.46,0.67,0.52
260775,Itapissuma,PE,0.48,0.55,0.54
291660,Itapitanga,BA,0.62,0.53,0.43
230650,Itapiuna,CE,0.53,0.66,0.5
420845,Itapoa,SC,0.55,0.64,0.47
352270,Itapolis,SP,0.48,0.54,0.45
171110,Itapora do Tocantins,TO,0.41,0.54,0.44
500450,Itapora,MS,0.59,0.58,0.54
280320,Itaporanga D'Ajuda,SE,0.47,0.51,0.49
250700,Itaporanga,PB,0.55,0.56,0.5
352280,Itaporanga,SP,0.58,0.58,0.53
250710,Itapororoca,PB,0.47,0.5,0.48
110110,Itapua do Oeste,RO,0.66,0.65,0.47
431057,Itapuca,RS,0.48,0.42,0.4
352290,Itapui,SP,0.5,0.44,0.41
521120,Itapuranga,GO,0.55,0.61,0.48
352300,Itapura,SP,0.5,0.45,0.45
352310,Itaquaquecetuba,SP,0.43,0.46,0.42
291670,Itaquara,BA,0.5,0.47,0.55
500460,Itaquirai,MS,0.58,0.53,0.5
431060,Itaqui,RS,0.61,0.57,0.51
260780,Itaquitinga,PE,0.48,0.56,0.45
320290,Itarana,ES,0.68,0.52,0.47
291680,Itarantim,BA,0.47,0.54,0.5
352320,Itarare,SP,0.59,0.61,0.48
230655,Itarema,CE,0.58,0.59,0.53
352330,Itariri,SP,0.6,0.59,0.5
521130,Itaruma,GO,0.57,0.61,0.6
420800,Ita,SC,0.5,0.55,0.45
330225,Itatiaia,RJ,0.58,0.54,0.51
313370,Itatiaiucu,MG,0.5,0.5,0.4
431070,Itatiba do Sul,RS,0.55,0.51,0.49
352340,Itatiba,SP,0.48,0.52,0.48
291685,Itatim,BA,0.5,0.54,0.46
352350,Itatinga,SP,0.54,0.48,0.43
230660,Itatira,CE,0.43,0.65,0.54
431065,Itati,RS,0.58,0.49,0.47
250720,Itatuba,PB,0.46,0.49,0.49
160025,Itaubal,AP,0.48,0.58,0.61
510455,Itauba,MT,0.56,0.75,0.58
521140,Itaucu,GO,0.49,0.47,0.46
313375,Itau de Minas,MG,0.45,0.48,0.56
220510,Itaueira,PI,0.53,0.63,0.55
411130,Itauna do Sul,PR,0.46,0.51,0.37
313380,Itauna,MG,0.51,0.55,0.48
240490,Itau,RN,0.63,0.53,0.48
313390,Itaverava,MG,0.5,0.5,0.47
210542,Itinga do Maranhao,MA,0.47,0.69,0.52
313400,Itinga,MG,0.51,0.6,0.5
510460,Itiquira,MT,0.48,0.6,0.47
352360,Itirapina,SP,0.48,0.54,0.48
352370,Itirapua,SP,0.42,0.52,0.44
291690,Itirucu,BA,0.5,0.61,0.5
291700,Itiuba,BA,0.51,0.63,0.56
352380,Itobi,SP,0.54,0.51,0.41
291710,Itororo,BA,0.55,0.55,0.44
291720,Ituacu,BA,0.59,0.61,0.52
291730,Itubera,BA,0.57,0.58,0.51
313410,Itueta,MG,0.5,0.51,0.51
313420,Ituiutaba,MG,0.59,0.57,0.5
521150,Itumbiara,GO,0.55,0.55,0.49
313430,Itumirim,MG,0.44,0.51,0.52
352400,Itupeva,SP,0.51,0.53,0.43
150370,Itupiranga,PA,0.53,0.58,0.62
420850,Ituporanga,SC,0.6,0.47,0.43
313440,Iturama,MG,0.55,0.58,0.46
352390,Itu,SP,0.5,0.56,0.52
313450,Itutinga,MG,0.54,0.55,0.54
352410,Ituverava,SP,0.54,0.58,0.52
291733,Iuiu,BA,0.51,0.57,0.47
320300,Iuna,ES,0.56,0.56,0.5
411150,Ivaipora,PR,0.55,0.58,0.48
411140,Ivai,PR,0.54,0.55,0.5
411155,Ivate,PR,0.49,0.44,0.37
411160,Ivatuba,PR,0.64,0.57,0.43
500470,Ivinhema,MS,0.51,0.53,0.48
521160,Ivolandia,GO,0.48,0.53,0.45
431075,Ivora,RS,0.55,0.42,0.44
431080,Ivoti,RS,0.46,0.46,0.44
260790,Jaboatao dos Guararapes,PE,0.61,0.63,0.58
291735,Jaborandi,BA,0.46,0.62,0.62
352420,Jaborandi,SP,0.49,0.47,0.39
420860,Jabora,SC,0.55,0.5,0.45
352430,Jaboticabal,SP,0.53,0.52,0.52
431085,Jaboticaba,RS,0.59,0.53,0.53
313460,Jaboticatubas,MG,0.57,0.6,0.57
411170,Jaboti,PR,0.44,0.52,0.48
240500,Jacana,RN,0.51,0.56,0.48
291740,Jacaraci,BA,0.45,0.57,0.47
250730,Jacarau,PB,0.54,0.56,0.54
150375,Jacareacanga,PA,0.64,0.64,0.69
270340,Jacare dos Homens,AL,0.55,0.67,0.49
352440,Jacarei,SP,0.55,0.51,0.49
411180,Jacarezinho,PR,0.54,0.59,0.53
510480,Jaciara,MT,0.53,0.54,0.51
420870,Jacinto Machado,SC,0.53,0.47,0.43
313470,Jacinto,MG,0.53,0.56,0.48
352450,Jaci,SP,0.4,0.47,0.35
291750,Jacobina,BA,0.63,0.65,0.55
220515,Jacobina do Piaui,PI,0.36,0.54,0.52
313480,Jacui,MG,0.49,0.48,0.4
270350,Jacuipe,AL,0.4,0.56,0.46
431087,Jacuizinho,RS,0.75,0.66,0.72
150380,Jacunda,PA,0.56,0.63,0.59
352460,Jacupiranga,SP,0.53,0.6,0.53
313490,Jacutinga,MG,0.52,0.55,0.42
431090,Jacutinga,RS,0.56,0.55,0.39
411190,Jaguapita,PR,0.55,0.46,0.4
291760,Jaguaquara,BA,0.53,0.6,0.5
313500,Jaguaracu,MG,0.48,0.43,0.41
431100,Jaguarao,RS,0.57,0.54,0.49
291770,Jaguarari,BA,0.59,0.59,0.66
320305,Jaguare,ES,0.71,0.56,0.56
230670,Jaguaretama,CE,0.52,0.56,0.56
411200,Jaguariaiva,PR,0.61,0.53,0.51
230680,Jaguaribara,CE,0.55,0.52,0.45
230690,Jaguaribe,CE,0.59,0.62,0.52
291780,Jaguaripe,BA,0.58,0.54,0.55
431110,Jaguari,RS,0.66,0.53,0.51
352470,Jaguariuna,SP,0.58,0.54,0.49
230700,Jaguaruana,CE,0.47,0.56,0.47
420880,Jaguaruna,SC,0.48,0.51,0.39
313505,Jaiba,MG,0.48,0.57,0.46
220520,Jaicos,PI,0.6,0.63,0.52
352480,Jales,SP,0.54,0.5,0.46
352490,Jambeiro,SP,0.56,0.53,0.49
313507,Jampruca,MG,0.61,0.5,0.48
313510,Janauba,MG,0.58,0.58,0.53
411210,Jandaia do Sul,PR,0.54,0.55,0.46
521170,Jandaia,GO,0.55,0.54,0.44
291790,Jandaira,BA,0.47,0.53,0.54
240510,Jandaira,RN,0.41,0.52,0.53
352500,Jandira,SP,0.4,0.49,0.48
240520,Janduis,RN,0.62,0.52,0.47
510490,Jangada,MT,0.63,0.55,0.56
411220,Janiopolis,PR,0.58,0.51,0.5
313520,Januaria,MG,0.63,0.65,0.56
240530,Januario Cicco,RN,0.52,0.59,0.53
313530,Japaraiba,MG,0.43,0.43,0.37
270360,Japaratinga,AL,0.5,0.59,0.52
280330,Japaratuba,SE,0.56,0.55,0.5
330227,Japeri,RJ,0.44,0.49,0.42
411230,Japira,PR,0.5,0.59,0.47
240540,Japi,RN,0.56,0.65,0.51
280340,Japoata,SE,0.46,0.48,0.49
313535,Japonvar,MG,0.42,0.56,0.46
500480,Japora,MS,0.52,0.54,0.66
130210,Japura,AM,0.42,0.57,0.59
411240,Japura,PR,0.56,0.43,0.35
260795,Jaqueira,PE,0.46,0.54,0.59
431112,Jaquirana,RS,0.49,0.51,0.43
420890,Jaragua do Sul,SC,0.47,0.48,0.42
521180,Jaragua,GO,0.56,0.52,0.45
500490,Jaraguari,MS,0.5,0.56,0.48
270370,Jaramataia,AL,0.44,0.43,0.48
411250,Jardim Alegre,PR,0.52,0.55,0.66
230710,Jardim,CE,0.53,0.62,0.53
240550,Jardim de Angicos,RN,0.52,0.47,0.53
240560,Jardim de Piranhas,RN,0.48,0.49,0.42
220525,Jardim do Mulato,PI,0.42,0.61,0.51
240570,Jardim do Serido,RN,0.48,0.54,0.5
500500,Jardim,MS,0.61,0.67,0.55
411260,Jardim Olinda,PR,0.34,0.62,0.44
420895,Jardinopolis,SC,0.61,0.48,0.4
352510,Jardinopolis,SP,0.52,0.53,0.48
352520,Jarinu,SP,0.56,0.56,0.45
431113,Jari,RS,0.64,0.57,0.56
110011,Jaru,RO,0.57,0.56,0.49
521190,Jatai,GO,0.6,0.58,0.55
411270,Jataizinho,PR,0.63,0.49,0.44
260800,Jatauba,PE,0.47,0.57,0.49
500510,Jatei,MS,0.52,0.47,0.6
230720,Jati,CE,0.55,0.58,0.5
220527,Jatoba do Piaui,PI,0.38,0.43,0.46
210545,Jatoba,MA,0.47,0.51,0.57
260805,Jatoba,PE,0.56,0.59,0.57
171150,Jau do Tocantins,TO,0.49,0.55,0.64
521200,Jaupaci,GO,0.5,0.5,0.41
510500,Jauru,MT,0.48,0.56,0.52
352530,Jau,SP,0.42,0.49,0.45
313540,Jeceaba,MG,0.46,0.5,0.47
313545,Jenipapo de Minas,MG,0.45,0.52,0.46
210547,Jenipapo dos Vieiras,MA,0.51,0.6,0.67
313550,Jequeri,MG,0.59,0.59,0.5
270375,Jequia da Praia,AL,0.41,0.41,0.47
291800,Jequie,BA,0.62,0.58,0.55
313560,Jequitai,MG,0.58,0.58,0.47
313570,Jequitiba,MG,0.55,0.63,0.78
313580,Jequitinhonha,MG,0.56,0.63,0.54
291810,Jeremoabo,BA,0.49,0.63,0.53
250740,Jerico,PB,0.52,0.52,0.51
352540,Jeriquara,SP,0.45,0.51,0.42
320310,Jeronimo Monteiro,ES,0.6,0.56,0.54
220530,Jerumenha,PI,0.59,0.53,0.49
313590,Jesuania,MG,0.56,0.55,0.5
411275,Jesuitas,PR,0.55,0.62,0.42
521205,Jesupolis,GO,0.46,0.49,0.45
230725,Jijoca de Jericoacoara,CE,0.46,0.65,0.59
