codigo,Espacialidades,UF,ESPVIDA1991,MORT1991,ESPVIDA2000,MORT12000,ESPVIDA2010,MORT12010
270140,Campo Alegre,AL,56.2,65.65,64.85,44.22,69.5,31.1
270150,Campo Grande,AL,62.24,83.93,63.2,50.57,69.35,31.6
270160,Canapi,AL,61.3,100.56,61.48,57.74,68.11,35.9
270170,Capela,AL,56.31,72.55,62.48,53.51,69.59,30.8
270180,Carneiros,AL,57.76,104.35,59.52,66.63,67.56,37.9
270190,Cha Preta,AL,57.13,77.28,61.48,57.74,69.22,32
270200,Coite do Noia,AL,57.84,83.93,63.2,50.57,68.8,33.4
270210,Colonia Leopoldina,AL,62.57,83.56,60.89,60.31,66.55,41.7
270220,Coqueiro Seco,AL,56.97,65.65,66.9,36.98,70.4,28.2
270230,Coruripe,AL,60.79,65.65,63.28,50.26,71.12,26
270235,Craibas,AL,62.24,83.93,63.2,50.57,66.22,43
270240,Delmiro Gouveia,AL,58.97,77.28,64.44,45.73,71.42,25.1
270250,Dois Riachos,AL,57.06,86.21,63.06,51.11,70.74,27.2
270255,Estrela de Alagoas,AL,60.15,73.54,61.6,57.22,68.19,35.6
270260,Feira Grande,AL,57.32,93.38,62.53,53.29,69.17,32.2
270270,Feliz Deserto,AL,54.81,70.48,66.19,39.42,67.46,38.2
270280,Flexeiras,AL,59.75,92.5,61.48,57.73,66.59,41.6
270290,Girau do Ponciano,AL,60.4,83.93,63.06,51.11,70.72,27.2
270300,Ibateguara,AL,56.21,80.16,64.4,45.88,66.06,43.6
270310,Igaci,AL,59.59,84.96,64.01,47.4,71.45,25
270320,Igreja Nova,AL,58.68,70.48,66.9,36.98,71.23,25.7
270330,Inhapi,AL,55.44,100.56,61.19,59,68.09,36
270340,Jacare dos Homens,AL,63.03,83.93,63.06,51.11,70.54,27.8
270350,Jacuipe,AL,59.91,72.55,63.02,51.29,70.32,28.5
270360,Japaratinga,AL,60.4,52.31,67.01,36.59,69.1,32.4
270370,Jaramataia,AL,60.89,93.38,62.75,52.4,67.08,39.7
270375,Jequia da Praia,AL,56.95,77.28,64.01,47.4,71.32,25.4
270380,Joaquim Gomes,AL,59.05,73.86,63.06,51.11,70.82,26.9
270390,Jundia,AL,57.19,89.24,62.85,51.98,67.9,36.6
270400,Junqueiro,AL,56.5,72.54,65.43,42.1,67.85,36.8
270410,Lagoa da Canoa,AL,60.13,83.93,63.04,51.22,67.16,39.4
270420,Limoeiro de Anadia,AL,61.41,83.93,63.2,50.57,69.51,31.1
270430,Maceio,AL,61.93,60.63,65.03,43.69,72.94,22.02
270440,Major Isidoro,AL,56.5,83.93,63.06,51.11,70.31,28.5
270450,Maragogi,AL,61.76,65.08,67.81,33.98,70.96,26.5
270460,Maravilha,AL,65.01,71.73,64.82,44.34,69.54,31
270470,Marechal Deodoro,AL,69.02,53.97,67.02,36.56,72.55,21.9
270480,Maribondo,AL,66.16,66.04,65.61,41.44,70.07,29.2
270490,Mar Vermelho,AL,68.03,63.35,65.61,41.44,70.97,26.4
270500,Mata Grande,AL,65.73,73.93,64.21,46.61,66.09,43.6
270510,Matriz de Camaragibe,AL,67.46,68.05,63.06,51.11,71.62,24.5
270520,Messias,AL,62.32,83.93,63.78,48.26,67.82,36.9
270530,Minador do Negrao,AL,65.76,72.54,65.3,42.57,71,26.4
270540,Monteiropolis,AL,67.18,93.38,62.07,55.2,67.57,37.8
270550,Murici,AL,67.71,79.61,61.91,55.88,66.11,43.5
270560,Novo Lino,AL,67.46,96.21,58.35,72.27,66.38,42.4
270570,Olho D'Agua das Flores,AL,67.51,86.21,62.98,51.44,70.13,29
270580,Olho D'Agua do Casado,AL,63.43,83.93,64.01,47.4,72.09,23.2
270590,Olho D'Agua Grande,AL,64.4,85.01,64.21,46.61,65.4,46.4
270600,Olivenca,AL,65.76,100.56,59.12,68.54,65.63,45.4
270610,Ouro Branco,AL,65.76,86.21,62.55,53.21,66.99,40
270620,Palestina,AL,65.99,93.38,61.61,57.19,69.08,32.5
270630,Palmeira dos Indios,AL,66.84,63.35,68,33.39,72.61,21.8
270640,Pao de Acucar,AL,62.66,71.73,64.82,44.34,72.58,21.8
270642,Pariconha,AL,67.87,82.91,62.07,55.23,70.23,28.7
270644,Paripueira,AL,62.32,65.4,63.52,49.3,71,26.4
270650,Passo de Camaragibe,AL,67.89,83.32,62.07,55.2,67.19,39.3
270660,Paulo Jacinto,AL,61.56,77.28,65.3,42.57,68.94,33
270670,Penedo,AL,60.82,70.48,65.37,42.32,71.42,25.1
270680,Piacabucu,AL,63.89,70.48,64.5,45.52,68.59,34.2
270690,Pilar,AL,62.32,89.32,63.06,51.11,71.26,25.6
270700,Pindoba,AL,62.66,87.16,63.86,47.98,67.16,39.4
270710,Piranhas,AL,66.27,77.28,65.03,43.69,72.14,23
270720,Poco das Trincheiras,AL,62.32,104.66,59.52,66.63,68.12,35.8
270730,Porto Calvo,AL,64.51,60.63,65.63,41.38,68.36,35
270740,Porto de Pedras,AL,63.79,86.21,63.06,51.11,71.14,25.9
270750,Porto Real do Colegio,AL,62.66,96.21,62.07,55.23,70.46,28
270760,Quebrangulo,AL,62.32,72.14,63.56,49.14,71.52,24.8
270770,Rio Largo,AL,64.95,60.63,67.76,34.16,72.25,22.8
270780,Roteiro,AL,65.73,100.56,57.46,76.84,65.3,46.8
270790,Santa Luzia do Norte,AL,61.48,83.93,64.18,46.73,71.17,25.8
270800,Santana do Ipanema,AL,62.06,71.73,63.3,50.16,71.17,25.8
270810,Santana do Mundau,AL,66.27,78.92,63.79,48.25,70.13,29
270820,Sao Bras,AL,66.84,66.82,67.05,36.46,68.93,33
270830,Sao Jose da Laje,AL,64.51,80.16,63.47,49.48,70.28,28.6
270840,Sao Jose da Tapera,AL,63.43,113.6,59.35,67.4,67.2,39.2
270850,Sao Luis do Quitunde,AL,65.73,53.51,66.03,39.95,67.05,39.8
270860,Sao Miguel dos Campos,AL,67.46,65.65,68.08,33.14,71.21,25.7
270870,Sao Miguel dos Milagres,AL,65.73,49.51,67.81,33.98,70.14,29
270880,Sao Sebastiao,AL,65.73,93.38,62.8,52.2,67.81,36.9
270890,Satuba,AL,66.84,53.97,68.93,30.5,72.62,21.7
270895,Senador Rui Palmeira,AL,65.3,100.56,60.49,62.14,68.67,33.9
270900,Tanque D'Arca,AL,67.18,77.28,65.08,43.37,69.85,30
270910,Taquarana,AL,66.16,72.54,65.15,43.11,67.61,37.7
270915,Teotonio Vilela,AL,66.84,90.38,59.14,68.41,67.01,40
270920,Traipu,AL,62.95,86.21,63.06,51.11,70.92,26.6
270930,Uniao dos Palmares,AL,66.84,70.76,64.28,46.37,70.83,26.9
270940,Vicosa,AL,67.1,87.16,63.47,49.48,70.46,28
280010,Amparo de Sao Francisco,SE,66.73,86.81,62.23,52.43,68.66,31.9
280020,Aquidaba,SE,65.33,74.01,61.79,54.16,69.83,28.1
280030,Aracaju,SE,68.62,48.56,68.72,38.95,74.36,15.61
280040,Araua,SE,63.74,77.14,64.56,43.84,72,21.8
280050,Areia Branca,SE,67.1,53.18,68.12,32.26,71.38,23.5
280060,Barra dos Coqueiros,SE,66.56,72.09,65.83,39.49,71.54,23.1
280067,Boquim,SE,63.04,72.09,63.65,47.08,71.27,23.8
280070,Brejo Grande,SE,64.64,86.81,60.46,59.59,67.03,37.6
280100,Campo do Brito,SE,65.33,48.56,69.77,27.54,72.57,20.3
280110,Canhoba,SE,66.56,69.75,61.79,54.16,68.3,33.1
280120,Caninde de Sao Francisco,SE,63.74,86.81,62.23,52.43,69.48,29.2
280130,Capela,SE,66.94,68.27,62.74,50.48,70.97,24.7
280140,Carira,SE,63.74,77.14,64.7,43.34,72.45,20.6
280150,Carmopolis,SE,69.02,60.21,66.05,38.76,71.98,21.9
280160,Cedro de Sao Joao,SE,65.33,48.56,66.05,38.76,68.83,31.3
280170,Cristinapolis,SE,66.56,68.85,62.17,52.67,70.27,26.7
280190,Cumbe,SE,68.62,57.46,64.72,43.28,69.9,27.9
280200,Divina Pastora,SE,66.83,55.68,64.7,43.34,70.17,27
280210,Estancia,SE,64.68,71.07,65.83,39.49,71.94,22
280220,Feira Nova,SE,66.73,70.42,63.79,46.59,71.39,23.5
280230,Frei Paulo,SE,65.33,51.45,65.83,39.49,71.09,24.3
280240,Gararu,SE,66.41,81.75,64.54,43.91,71.95,22
280250,General Maynard,SE,63.91,51.45,65.14,41.84,71.53,23.1
280260,Gracho Cardoso,SE,63.4,86.81,62.23,52.43,68.76,31.5
280270,Ilha das Flores,SE,63.71,86.81,61.35,55.91,69.1,30.4
280280,Indiaroba,SE,65.31,78.36,62.74,50.48,71.31,23.7
280290,Itabaiana,SE,66.41,44.97,67.9,32.93,73.03,15.52
280300,Itabaianinha,SE,66.41,76.34,62.71,50.59,70.66,25.6
280310,Itabi,SE,64.87,66.93,64.72,43.28,69.86,28
280320,Itaporanga D'Ajuda,SE,65.17,72.09,65.14,41.84,71.72,22.6
280330,Japaratuba,SE,65.31,73.83,63.79,46.59,70.39,26.4
280340,Japoata,SE,63.4,72.36,63.79,46.59,67.01,37.7
280350,Lagarto,SE,63.95,72.3,63.65,47.08,71.5,28.13
280360,Laranjeiras,SE,66.07,79.57,63.65,47.08,71.3,23.8
280370,Macambira,SE,62.56,48.56,66.05,38.76,68.66,31.8
280380,Malhada dos Bois,SE,65.31,68.25,62.74,50.48,68.31,33
280390,Malhador,SE,62.56,71.07,64.54,43.91,71.87,22.2
280400,Maruim,SE,63,68.99,64.56,43.84,71.85,22.2
280410,Moita Bonita,SE,66.41,50.85,70.33,26.02,72.53,20.4
280420,Monte Alegre de Sergipe,SE,65.31,85.53,61.79,54.16,68.54,32.3
280430,Muribeca,SE,65.31,84.73,63.65,47.08,71.24,23.9
280440,Neopolis,SE,61.79,80.76,61.55,55.12,67.13,37.2
280445,Nossa Senhora Aparecida,SE,63.91,69.2,63.65,47.08,71.45,23.3
280450,Nossa Senhora da Gloria,SE,63.95,66.93,62.17,52.67,70.02,27.5
280460,Nossa Senhora das Dores,SE,62.56,58.19,64.54,43.91,69.93,27.8
280470,Nossa Senhora de Lourdes,SE,62.56,86.81,61.35,55.91,68.13,33.6
280480,Nossa Senhora do Socorro,SE,68.15,44.97,66.67,36.75,73.64,17.7
280490,Pacatuba,SE,60.34,72.36,63.79,46.59,68.84,31.2
280500,Pedra Mole,SE,66.41,85.53,62.71,50.59,66.88,38.1
280510,Pedrinhas,SE,68.04,68.85,62.17,52.67,70.01,27.5
280520,Pinhao,SE,64.64,69.2,62.3,52.18,67.63,35.4
280530,Pirambu,SE,66.73,62.38,63.79,46.59,70.86,25
280540,Poco Redondo,SE,66.41,86.81,62.61,50.99,70.58,25.8
280550,Poco Verde,SE,60.34,78.36,63.79,46.59,70.08,27.3
280560,Porto da Folha,SE,62.56,94.79,61.55,55.12,69.36,29.6
280570,Propria,SE,63.91,71.07,66.67,36.75,71.58,23
280580,Riachao do Dantas,SE,64.72,82.61,63.65,47.08,71.87,22.2
280590,Riachuelo,SE,65.17,51.31,65.14,41.84,70.96,24.7
280600,Ribeiropolis,SE,68.87,51.31,65.14,41.84,71.15,24.2
280610,Rosario do Catete,SE,65.29,79.57,62.61,50.99,68.84,31.3
280620,Salgado,SE,63.95,81.75,64.56,43.84,72.35,20.9
280630,Santa Luzia do Itanhy,SE,67.58,85.53,62.71,50.59,70.82,25.1
280640,Santana do Sao Francisco,SE,63.95,86.81,60.74,58.42,67.98,34.2
280650,Santa Rosa de Lima,SE,63.91,55.68,64.72,43.28,70.94,24.8
280660,Santo Amaro das Brotas,SE,64.87,51.31,66.67,36.75,71.7,22.6
280670,Sao Cristovao,SE,65.29,45.07,68.12,32.26,73.01,18.77
280680,Sao Domingos,SE,66.19,82.21,62.61,50.99,70.36,26.5
280690,Sao Francisco,SE,62.56,73.83,63.79,46.59,68.89,31.1
280700,Sao Miguel do Aleixo,SE,66.73,55.68,64.54,43.91,70.16,27.1
280710,Simao Dias,SE,66.73,86.81,63.65,47.08,71.51,23.2
280720,Siriri,SE,60.34,78.36,64.7,43.34,69.42,29.4
280730,Telha,SE,62.56,86.81,59.91,61.91,68.31,33
280740,Tobias Barreto,SE,66.07,86.81,59.37,64.26,67.13,37.2
280750,Tomar do Geru,SE,62.56,76.34,62.17,52.67,69.73,28.4
280760,Umbauba,SE,64.85,77.62,60.46,59.59,68.15,33.6
290010,Abaira,BA,67.58,53.91,67.91,32.89,69.76,28.1
290020,Abare,BA,68.15,83.43,63.5,47.63,71.55,22.9
290030,Acajutiba,BA,60.34,100.82,60.82,58.09,68.39,32.6
290035,Adustina,BA,67.58,108.36,60.05,61.33,68.07,33.7
290040,Agua Fria,BA,63.91,88.31,62.63,50.89,69.79,28
290050,Erico Cardoso,BA,65.17,53.4,65.2,41.62,70.47,26
290060,Aiquara,BA,63.95,75.41,62.65,50.83,69,30.6
290070,Alagoinhas,BA,63.91,60.86,65.34,41.13,72.39,21.84
290080,Alcobaca,BA,63.44,74.73,62.86,50.02,71.28,23.6
290090,Almadina,BA,62.44,58.01,64.41,44.35,70.07,27.2
290100,Amargosa,BA,67.27,64.41,64.93,42.54,73.4,18.1
290110,Amelia Rodrigues,BA,63.44,75.52,65.37,41.04,73.59,17.7
290115,America Dourada,BA,66.69,101.79,62.05,53.16,70.05,27.2
290120,Anage,BA,66.69,67.7,63.94,46.02,71.27,23.7
290130,Andarai,BA,59.56,91.84,63.43,47.88,70.84,24.9
290135,Andorinha,BA,62.44,103.36,61.75,54.33,68.88,30.9
290140,Angical,BA,67.27,52.58,66.2,38.27,71.67,22.6
290150,Anguera,BA,59.56,69.82,62.75,50.43,70.94,24.6
290160,Antas,BA,66.69,68.86,61.99,53.37,69.35,29.4
290170,Antonio Cardoso,BA,63.44,58.87,66.65,36.81,71.06,24.3
290180,Antonio Goncalves,BA,67.27,91.36,62.59,51.06,69.45,29.1
290190,Apora,BA,66.69,60.86,64.41,44.35,70.05,27.3
290195,Apuarema,BA,62.44,62.2,63.97,45.93,69.09,30.3
290200,Aracatu,BA,68.15,57.53,64.68,43.41,70.25,26.6
290205,Aracas,BA,66.23,100.04,61.99,53.37,69.65,28.5
290210,Araci,BA,65.87,87.12,61.21,56.49,69.79,28
290220,Aramari,BA,65.98,92.7,63.27,48.48,70.63,25.5
290225,Arataca,BA,62.53,94.69,63.23,48.62,70.46,26
290230,Aratuipe,BA,63.32,87.54,62.86,50.02,70.2,26.8
290240,Aurelino Leal,BA,69.56,97.03,62.55,51.19,70.55,25.8
290250,Baianopolis,BA,66.14,73.82,62.34,52.02,70.8,25
290260,Baixa Grande,BA,66.66,58.34,66.91,35.98,71.49,23.1
290265,Banzae,BA,69,85.72,63.43,47.88,71.15,24
290270,Barra,BA,64.42,63.73,64.03,45.71,69.99,27.4
290280,Barra da Estiva,BA,63.32,63.1,66.55,37.16,67.99,34
290290,Barra do Choca,BA,66.68,63.79,63.5,47.63,71.21,23.8
290300,Barra do Mendes,BA,67.41,85,64.84,42.86,72.04,21.6
290310,Barra do Rocha,BA,62.53,97.03,59.2,65,67.29,36.4
290320,Barreiras,BA,66.27,65.79,67.32,34.71,73.43,18.1
290323,Barro Alto,BA,70.62,80.85,62.59,51.06,69.36,29.4
290327,Barrocas,BA,70.56,79.57,64.85,42.81,72.18,21.2
290330,Barro Preto,BA,70.62,96.36,61.92,53.66,69.63,28.6
290340,Belmonte,BA,64.26,87.63,63.27,48.48,71.26,23.7
290350,Belo Campo,BA,63.51,54.44,64.87,42.75,70.59,25.6
290360,Biritinga,BA,62.27,82.82,61.21,56.49,69.26,29.7
290370,Boa Nova,BA,61.34,64.14,63.89,46.22,70.18,26.8
290380,Boa Vista do Tupim,BA,62.11,70.34,63.55,47.46,68.75,31.4
290390,Bom Jesus da Lapa,BA,64.98,73.21,63.74,46.77,71.51,23
290395,Bom Jesus da Serra,BA,64.8,75.2,63.89,46.22,69.95,27.6
290400,Boninal,BA,64.22,51.73,67.51,34.11,72.35,20.8
290405,Bonito,BA,65.38,93.24,58.13,69.84,66.12,40.8
290410,Boquira,BA,67.41,56.78,66.54,37.18,71.91,21.9
290420,Botupora,BA,66.05,63.78,66.53,37.21,70.24,26.7
290430,Brejoes,BA,66.68,54.96,65.76,39.74,71.49,23.1
290440,Brejolandia,BA,66.68,54.96,66.81,36.3,69.73,28.2
290450,Brotas de Macaubas,BA,64.71,70.75,63.94,46.02,70.24,26.7
290460,Brumado,BA,68.6,66.45,67.12,35.33,73.41,18.1
290470,Buerarema,BA,62.64,76.64,62.83,50.13,71.33,23.5
290475,Buritirama,BA,67.1,67.49,64.03,45.71,70.63,25.5
290480,Caatiba,BA,67.41,64.14,63.89,46.22,70.09,27.1
290485,Cabaceiras do Paraguacu,BA,66.5,80.89,62.86,50.02,70.8,25
290490,Cachoeira,BA,66.36,68.08,65.51,40.57,70.72,25.2
290500,Cacule,BA,65.87,52.47,68.53,31.05,71.12,24.1
290510,Caem,BA,65.4,84.04,59.07,65.59,67.08,37.2
290515,Caetanos,BA,63.88,65.2,63.89,46.22,68.47,32.3
290520,Caetite,BA,61.6,54.98,68.53,31.05,73.04,19
290530,Cafarnaum,BA,65.29,108.33,61.68,54.59,69.03,30.4
290540,Cairu,BA,64.65,54.54,66.65,36.81,73.41,18.1
290550,Caldeirao Grande,BA,62.11,94.67,63.31,48.34,70.46,26
290560,Camacan,BA,63.88,80.22,63.08,49.21,71.07,24.2
290570,Camacari,BA,61.34,67.67,67.45,34.32,72.9,17.37
290580,Camamu,BA,66.36,54.54,66.62,36.91,67.61,35.3
290590,Campo Alegre de Lourdes,BA,61.34,82.17,63.88,46.26,71.68,22.5
290600,Campo Formoso,BA,63.13,91.84,62.63,50.89,69.94,27.6
290610,Canapolis,BA,63.88,64.03,65.21,41.57,68.93,30.8
290620,Canarana,BA,62.64,104.1,61.68,54.59,69.04,30.4
290630,Canavieiras,BA,67.35,79.49,65.05,42.13,72.74,19.8
290640,Candeal,BA,68.15,74.02,64.85,42.81,72.19,21.2
290650,Candeias,BA,66.51,76.28,66.06,38.73,74.39,15.8
290660,Candiba,BA,66.66,54.98,67.91,32.89,69.56,28.8
290670,Candido Sales,BA,66.05,73.55,64.87,42.75,72.9,19.4
290680,Cansancao,BA,64.22,102.13,61.71,54.5,69.69,28.4
290682,Canudos,BA,68.69,98.56,60.34,60.08,67.42,36
290685,Capela do Alto Alegre,BA,67.83,71.12,65.37,41.04,71.21,23.8
290687,Capim Grosso,BA,63.13,95.49,62.05,53.13,70.09,27.1
290689,Caraibas,BA,67.1,83.76,63.31,48.34,69.35,29.4
290690,Caravelas,BA,67.05,77.3,64.79,43.01,72.46,20.5
290700,Cardeal da Silva,BA,65.51,83.79,60.81,58.11,69.09,30.2
290710,Carinhanha,BA,64.8,76.93,64.03,45.71,70.77,25.1
290720,Casa Nova,BA,66.58,78.12,61.66,54.66,69.16,30
290730,Castro Alves,BA,65.29,53.46,66.87,36.1,71.46,23.1
290740,Catolandia,BA,64.71,65.79,65.79,39.64,72.13,21.3
290750,Catu,BA,66.14,62.87,65.72,39.85,73.86,17
290755,Caturama,BA,60.84,60.14,63.94,46.02,71.22,23.8
290760,Central,BA,67.35,88.88,60.39,59.87,68.65,31.7
290770,Chorrocho,BA,64.39,94.17,63.93,46.06,71.74,22.4
290780,Cicero Dantas,BA,67.83,103.36,60.2,60.66,67.73,34.8
290790,Cipo,BA,67.41,94.67,62.55,51.19,69.62,28.6
290800,Coaraci,BA,62.52,54.44,66.35,37.79,70.69,25.4
290810,Cocos,BA,64.54,59.37,65.34,41.13,73.28,18.4
290820,Conceicao da Feira,BA,62.64,73.04,63.93,46.06,70.93,24.6
290830,Conceicao do Almeida,BA,71.63,68.08,65.34,41.13,73.31,18.3
290840,Conceicao do Coite,BA,62.27,86.09,62.13,52.84,70.14,27
290850,Conceicao do Jacuipe,BA,65.49,53.4,65.21,41.58,72.93,19.3
290860,Conde,BA,66.58,83.79,62.71,50.61,67.31,36.3
290870,Condeuba,BA,64.6,57.53,65.81,39.58,72.32,20.8
290880,Contendas do Sincora,BA,64.71,93.24,61.19,56.56,66.7,38.6
290890,Coracao de Maria,BA,65.4,76.9,63.45,47.81,70.74,25.2
290900,Cordeiros,BA,63.81,58.82,65.23,41.52,70.77,25.1
290910,Coribe,BA,64.8,59.37,65.37,41.04,73.44,18
290920,Coronel Joao Sa,BA,63.47,81.39,61.66,54.66,67.96,34
290930,Correntina,BA,68.69,64.03,65.21,41.57,72.5,20.4
290940,Cotegipe,BA,65.93,69.59,63.74,46.77,69.77,28.1
290950,Cravolandia,BA,62.11,63.78,65.78,39.66,70.88,24.8
290960,Crisopolis,BA,65.93,91.79,63.43,47.88,70.87,24.8
290970,Cristopolis,BA,67.05,70.36,64.39,44.42,70.93,24.6
290980,Cruz das Almas,BA,67.35,54.82,67.32,34.71,72.74,19.8
290990,Curaca,BA,66.17,78.11,63.88,46.26,71.68,22.5
291000,Dario Meira,BA,67.05,96.64,63.45,47.81,71.27,23.7
291005,Dias D'Avila,BA,64.26,66.26,67.93,32.83,73.66,17.5
291010,Dom Basilio,BA,63.51,58.34,65.2,41.62,71.97,21.7
291020,Dom Macedo Costa,BA,61.6,55.2,65.05,42.12,72.69,19.9
291030,Elisio Medrado,BA,69.57,51.73,66.13,38.5,71.6,22.8
291040,Encruzilhada,BA,65.93,60.16,66.12,38.54,70.23,26.7
291050,Entre Rios,BA,66.23,85,64.84,42.86,72.12,21.4
291060,Esplanada,BA,60.84,82.77,61.66,54.66,69.38,29.3
291070,Euclides da Cunha,BA,68.36,94.36,62.77,50.36,69.94,27.6
291072,Eunapolis,BA,68.6,56.37,65.34,41.13,72.46,20.5
291075,Fatima,BA,64.25,120.12,59.23,64.86,66.16,40.7
291077,Feira da Mata,BA,62.98,73.21,64.03,45.71,70.77,25.1
291080,Feira de Santana,BA,67.1,62.94,67.93,32.83,74.2,15.64
291085,Filadelfia,BA,62.94,102.47,61.59,54.96,68.56,32
291090,Firmino Alves,BA,66.36,58.65,65.78,39.66,66.93,37.8
291100,Floresta Azul,BA,64.6,55.91,66.13,38.51,68.88,30.9
291110,Formosa do Rio Preto,BA,66.36,65.79,64.3,44.73,70.8,25
291120,Gandu,BA,66.58,78.5,65.45,40.78,71.26,23.7
291125,Gaviao,BA,61.8,64.51,64.77,43.11,69.79,28
291130,Gentio do Ouro,BA,64.54,80.85,61.71,54.5,69.57,28.7
291140,Gloria,BA,68.15,66.45,67.84,33.11,71.51,23
291150,Gongogi,BA,66.05,63.71,64.05,45.65,71.37,23.4
291160,Governador Mangabeira,BA,66.68,68.08,67.91,32.89,70.26,26.6
291165,Guajeru,BA,65.38,56.89,66.81,36.3,71.2,23.9
291170,Guanambi,BA,64.6,46.59,66.85,36.18,72.33,20.8
291180,Guaratinga,BA,65.98,81.67,62.53,51.29,70.95,24.6
291185,Heliopolis,BA,66.6,87.69,61.87,53.86,69.88,27.8
291190,Iacu,BA,64.65,104.61,59.2,65,66.81,38.2
291200,Ibiassuce,BA,60.84,52.47,67.24,34.96,72.32,20.8
291210,Ibicarai,BA,62.95,72.35,62.59,51.06,70.81,25
291220,Ibicoara,BA,66.66,73.59,62.13,52.84,68.86,31
291230,Ibicui,BA,69.57,70.58,63.31,48.34,71.78,22.3
291240,Ibipeba,BA,66.14,87.12,61.71,54.5,69.61,28.6
291250,Ibipitanga,BA,68.15,56.67,66.65,36.81,70.42,26.1
291260,Ibiquera,BA,67.83,97.03,63.45,47.81,71.28,23.6
291270,Ibirapitanga,BA,65.29,73.03,64.05,45.65,69.87,27.8
291280,Ibirapua,BA,64.54,46.84,68.23,31.96,71.43,23.2
291290,Ibirataia,BA,63.47,54.44,64.84,42.86,72.33,20.8
291300,Ibitiara,BA,61.8,56.78,66.54,37.18,69.61,28.6
291310,Ibitita,BA,66.05,108.33,61.75,54.33,69.82,28
291320,Ibotirama,BA,65.38,56.67,67.26,34.9,71.78,22.3
291330,Ichu,BA,67.83,66.99,64.43,44.3,71.23,23.8
291340,Igapora,BA,62.53,55.15,67.24,34.96,70.98,24.5
291345,Igrapiuna,BA,66.14,61.65,66.65,36.81,72.32,20.8
291350,Iguai,BA,67.83,58.19,66.73,36.56,72.18,21.2
291360,Ilheus,BA,62.52,48.01,67.45,34.32,73.47,18
291370,Inhambupe,BA,65.06,100.04,62.79,50.28,70.43,26.1
291380,Ipecaeta,BA,69.78,84.5,63.5,47.63,71.53,23
291390,Ipiau,BA,68.23,77.14,65.72,39.85,72.74,19.8
291400,Ipira,BA,69.88,69.36,61.92,53.66,69.89,27.7
291410,Ipupiara,BA,63.08,59.82,66.14,38.48,69.16,30
291420,Irajuba,BA,62.22,72.15,63.55,47.46,71.57,22.8
291430,Iramaia,BA,66,63.78,65.78,39.66,69.37,29.4
291440,Iraquara,BA,70.07,80.85,62.1,52.94,69.95,27.6
291450,Irara,BA,63.01,85,65.37,41.04,73.53,17.8
291460,Irece,BA,66.93,80.85,63.88,46.24,71.53,23
291465,Itabela,BA,69.39,77.3,64.08,45.53,70.08,27.2
291470,Itaberaba,BA,66.93,87.63,63.45,47.84,71.12,24.1
291480,Itabuna,BA,67.74,61.87,68.95,29.84,73.42,18.1
291490,Itacare,BA,66.93,85.72,64.79,43.03,73.42,18.1
291500,Itaete,BA,62.22,80.05,62.05,53.15,68.15,33.4
291510,Itagi,BA,67.74,108.36,59.99,61.56,66.62,38.9
291520,Itagiba,BA,66,64.56,64.73,43.25,71.2,23.9
291530,Itagimirim,BA,62.22,79.49,66.13,38.51,74.24,16.2
291535,Itaguacu da Bahia,BA,64.22,75.29,62.05,53.16,69.42,29.2
291540,Itaju do Colonia,BA,61.02,81.97,62.79,50.28,68.45,32.4
291550,Itajuipe,BA,65.91,68.45,64.42,44.31,70.52,25.8
291560,Itamaraju,BA,61.54,79.86,63.76,46.7,71.04,24.3
