ID,Espacialidades,UF,Renda1991,Renda2000,Renda2010
320190,Domingos Martins,ES,275.34,434.64,551.74
220342,Domingos Mourao,PI,54.36,77.91,240.24
220345,Dom Inocencio,PI,73.33,126.55,177.27
312260,Dom Joaquim,MG,135.27,227.66,355.58
291020,Dom Macedo Costa,BA,115.23,190.34,329.93
430660,Dom Pedrito,RS,357.69,552.19,686.15
430655,Dom Pedro de Alcantara,RS,197.15,341.98,611.05
210380,Dom Pedro,MA,174.57,250.16,298.33
312270,Dom Silverio,MG,179.59,346.47,488.84
312280,Dom Vicoso,MG,211.21,258.81,371.63
420510,Dona Emma,SC,225.46,558.02,918.49
312290,Dona Eusebia,MG,213.04,344.9,563.76
430670,Dona Francisca,RS,374.57,488.03,698.57
250570,Dona Ines,PB,99.59,118.56,208.12
312300,Dores de Campos,MG,232.8,363.81,520.98
312310,Dores de Guanhaes,MG,148.17,231.35,361.09
312320,Dores do Indaia,MG,433.06,469.35,663.62
320200,Dores do Rio Preto,ES,250.93,484.58,414.87
312330,Dores do Turvo,MG,146.31,275.62,363.3
312340,Doresopolis,MG,207.52,312.57,461.8
260515,Dormentes,PE,83.3,127.71,257.72
500350,Douradina,MS,331.07,384.47,648.98
410725,Douradina,PR,255.51,441.69,708.51
312350,Douradoquara,MG,291.2,418.18,640.34
500370,Dourados,MS,442.68,615.48,866.4
351430,Dourado,SP,548.63,517.39,697.37
410730,Doutor Camargo,PR,259.97,449.12,639.19
430673,Doutor Mauricio Cardoso,RS,244.39,359.34,652.63
420515,Doutor Pedrinho,SC,362.16,534.11,679.44
430675,Doutor Ricardo,RS,256.03,477.99,843.35
240320,Doutor Severiano,RN,80.89,118.87,272.21
412863,Doutor Ulysses,PR,119.59,156.51,277.33
520725,Doverlandia,GO,231.52,351.8,563.89
351440,Dracena,SP,509.5,723.98,862.86
351450,Duartina,SP,439.18,504.9,688.4
330160,Duas Barras,RJ,253.92,383.63,540.35
250580,Duas Estradas,PB,89.11,160.36,269.85
170730,Duere,TO,165.41,271.61,467.9
351460,Dumont,SP,612.5,699.07,705.3
210390,Duque Bacelar,MA,79.16,114.67,163.87
330170,Duque de Caxias,RJ,343.58,463.23,592.81
312352,Durande,MG,114.76,339.47,392.68
351470,Echapora,SP,404.43,453.75,703.55
320210,Ecoporanga,ES,212.33,308.06,406.49
520735,Edealina,GO,267.32,454.94,715.8
520740,Edeia,GO,381.33,537.33,876.15
130140,Eirunepe,AM,104.7,138.2,241.86
150295,Eldorado dos Carajas,PA,224.71,205.12,281.12
430676,Eldorado do Sul,RS,376.8,527.06,692
500375,Eldorado,MS,269.11,325.74,530.89
351480,Eldorado,SP,366.06,340.93,411
220350,Elesbao Veloso,PI,104.83,142.9,283.38
351490,Elias Fausto,SP,434.69,469.81,625.66
220360,Eliseu Martins,PI,91.21,155.09,370.7
351492,Elisiario,SP,350.08,394.31,666.93
291030,Elisio Medrado,BA,112.71,208.82,315.04
312360,Eloi Mendes,MG,386.51,539.34,577.5
250590,Emas,PB,76.37,121.09,251.41
351495,Embauba,SP,456.95,566.01,717.97
351510,Embu-Guacu,SP,463.78,598.2,676.52
351500,Embu,SP,562.61,505.05,622.77
351512,Emilianopolis,SP,249.38,373.4,584.76
430680,Encantado,RS,576.97,703.11,931.47
240330,Encanto,RN,88.25,144.65,312.34
291040,Encruzilhada,BA,114.74,158.81,220
430690,Encruzilhada do Sul,RS,292.4,430.96,539
410740,Eneas Marques,PR,294.26,551.86,948.7
410750,Engenheiro Beltrao,PR,279.65,522.83,629.05
312370,Engenheiro Caldas,MG,212.27,258.54,407.77
351515,Engenheiro Coelho,SP,482.87,583.41,707.37
312380,Engenheiro Navarro,MG,164.74,185.34,332.37
330180,Engenheiro Paulo de Frontin,RJ,270.55,470.64,529.05
430692,Engenho Velho,RS,224.91,324.42,775.44
312385,Entre Folhas,MG,113.84,240.1,373.1
430693,Entre-Ijuis,RS,262.82,321.07,594.67
291050,Entre Rios,BA,129.68,215.62,338.53
312390,Entre Rios de Minas,MG,184.45,365.83,527.33
410753,Entre Rios do Oeste,PR,576.52,724.94,1013.75
430695,Entre Rios do Sul,RS,241.6,493.89,657.86
420517,Entre Rios,SC,154.94,168.71,423.63
130150,Envira,AM,106.65,102.25,204.98
120025,Epitaciolandia,AC,229.95,276.34,467.83
240340,Equador,RN,119.1,194.96,292.55
430697,Erebango,RS,255.39,347.17,583.76
430700,Erechim,RS,572.01,704.34,1038.39
230427,Erere,CE,105.68,160.16,246.27
290050,Erico Cardoso,BA,98.21,146.51,258.28
420519,Ermo,SC,414.05,393.6,655.45
430705,Ernestina,RS,252.96,521.4,634.28
430720,Erval Grande,RS,218.05,360.29,677.58
312400,Ervalia,MG,154.64,338.34,429.35
430730,Erval Seco,RS,189.41,279.83,505.57
420520,Erval Velho,SC,289.26,474.15,780.33
260520,Escada,PE,130.14,193.83,322.46
430740,Esmeralda,RS,275.42,404.84,514.34
312410,Esmeraldas,MG,222.27,369.34,452.62
312420,Espera Feliz,MG,229.71,347.93,496.04
430745,Esperanca do Sul,RS,168.77,211.47,502.89
410752,Esperanca Nova,PR,110.58,298.19,584.46
250600,Esperanca,PB,138.03,207.9,330.66
220370,Esperantina,PI,114.84,167.88,293.39
170740,Esperantina,TO,73.58,101.11,174.51
210400,Esperantinopolis,MA,100.26,137.61,262.41
410754,Espigao Alto do Iguacu,PR,106.59,323.85,409.12
110009,Espigao D'Oeste,RO,263.03,429.82,590.8
312430,Espinosa,MG,149.11,215.89,299.13
312440,Espirito Santo do Dourado,MG,251.1,391.94,486.55
351518,Espirito Santo do Pinhal,SP,552.19,688.16,1048.6
351519,Espirito Santo do Turvo,SP,308.1,424.16,533.76
240350,Espirito Santo,RN,91.61,141.8,243.23
291060,Esplanada,BA,152.59,171.92,312.58
430750,Espumoso,RS,418.51,544.99,834.66
430755,Estacao,RS,334.94,495.21,862.69
280210,Estancia,SE,189.45,246.08,395.41
430760,Estancia Velha,RS,538.54,648.85,848.45
430770,Esteio,RS,534.58,728.6,955.86
355730,Estiva Gerbi,SP,409.11,484.38,686.89
312450,Estiva,MG,310.88,482.15,547.01
210405,Estreito,MA,172.06,250.24,503.29
312460,Estrela Dalva,MG,317.98,512.41,701.83
270255,Estrela de Alagoas,AL,92.68,99.88,196.92
351520,Estrela D'Oeste,SP,348.77,518.55,670.65
312470,Estrela do Indaia,MG,341.46,372.15,547.21
520750,Estrela do Norte,GO,171.34,349.54,636.54
351530,Estrela do Norte,SP,193.7,362.31,597.74
312480,Estrela do Sul,MG,262.14,319.54,600.41
430780,Estrela,RS,491.63,652.25,1002.78
430781,Estrela Velha,RS,167.42,425.18,650.28
291070,Euclides da Cunha,BA,101.8,162.84,269.58
351535,Euclides da Cunha Paulista,SP,236.66,281.79,493.91
430783,Eugenio de Castro,RS,265.25,401.13,613.5
312490,Eugenopolis,MG,206.59,413.03,486.46
291072,Eunapolis,BA,235.4,398.68,575.44
230428,Eusebio,CE,198.87,221.43,623.01
312500,Ewbank da Camara,MG,217.18,300.44,391.34
312510,Extrema,MG,418.55,543.95,745.21
240360,Extremoz,RN,159.08,271.6,428.65
260530,Exu,PE,103,136.67,234.83
250610,Fagundes,PB,75.28,132.14,235.02
430786,Fagundes Varela,RS,401.66,575.74,981.99
520753,Faina,GO,225.56,329.4,441.39
312520,Fama,MG,368.19,499.58,624.24
312530,Faria Lemos,MG,201.27,376.89,544.77
230430,Farias Brito,CE,102.52,142.4,231.88
410755,Farol,PR,206.71,324.23,521.09
150300,Faro,PA,76.32,130.14,180.47
430790,Farroupilha,RS,654.14,797.88,1045.05
220375,Fartura do Piaui,PI,79.03,154.2,186.85
351540,Fartura,SP,323.91,485.01,618.77
291075,Fatima,BA,82,167.33,250.6
500380,Fatima do Sul,MS,365.96,432.73,701.87
170755,Fatima,TO,197.13,274.57,464.94
420530,Faxinal dos Guedes,SC,314.54,637.3,828.49
430800,Faxinal do Soturno,RS,322.24,500.46,760.86
410760,Faxinal,PR,315.29,462.23,612.79
430805,Faxinalzinho,RS,195.65,400.81,445.67
520760,Fazenda Nova,GO,264.21,320.79,519.87
410765,Fazenda Rio Grande,PR,338.48,395.64,677.31
430807,Fazenda Vilanova,RS,354.43,431.75,734.82
120030,Feijo,AC,139.3,116.68,259.43
291077,Feira da Mata,BA,183.64,196.66,212.22
291080,Feira de Santana,BA,317.02,412.85,662.24
270260,Feira Grande,AL,98.17,135.19,193.07
210407,Feira Nova do Maranhao,MA,52.02,115.04,192.39
260540,Feira Nova,PE,117.85,193.8,296.5
280220,Feira Nova,SE,111.41,126.6,238.42
312540,Felicio dos Santos,MG,77.04,146.34,274.2
240370,Felipe Guerra,RN,155.8,169.58,298.6
312560,Felisburgo,MG,146.58,198.31,290.8
312570,Felixlandia,MG,269.31,296.51,459.52
270270,Feliz Deserto,AL,115.58,120.65,245.49
510370,Feliz Natal,MT,684.79,731.11,786.26
430810,Feliz,RS,559.75,632.93,897.05
410770,Fenix,PR,206.34,333.52,514.41
410773,Fernandes Pinheiro,PR,196.65,288.26,446.98
312580,Fernandes Tourinho,MG,108.26,194.02,351.58
260545,Fernando de Noronha,PE,456.55,1104.89,1034.14
210408,Fernando Falcao,MA,59.66,101,106.99
240375,Fernando Pedroza,RN,72.24,212.16,269.67
351550,Fernandopolis,SP,549.4,721.82,944
351560,Fernando Prestes,SP,406.05,495.41,832.72
351565,Fernao,SP,162.48,555.91,510.09
351570,Ferraz de Vasconcelos,SP,403.83,452.87,587.83
160023,Ferreira Gomes,AP,171.07,220.69,416.72
260550,Ferreiros,PE,133.34,174.04,311.83
312590,Ferros,MG,189.51,223.43,392.08
312595,Fervedouro,MG,121.2,261.47,301.55
500390,Figueirao,MS,352.5,314.65,541.93
410775,Figueira,PR,267.06,347.12,551.93
510380,Figueiropolis D'Oeste,MT,251.14,440.4,502.34
170765,Figueiropolis,TO,196.39,285.94,498.31
291085,Filadelfia,BA,92.31,105.64,250.08
170770,Filadelfia,TO,156.74,230.73,291.57
291090,Firmino Alves,BA,149.76,203.36,325.51
520780,Firminopolis,GO,323.68,375.67,552.43
270280,Flexeiras,AL,99.04,131.99,213.44
410780,Florai,PR,318.02,474.28,792.48
240380,Florania,RN,111.6,204.3,359
351580,Flora Rica,SP,310.07,364.44,511.8
410785,Flor da Serra do Sul,PR,114.28,307.36,549.7
420535,Flor do Sertao,SC,132.81,447.8,778.06
351590,Floreal,SP,388.33,550.37,663.83
430820,Flores da Cunha,RS,556.42,919.61,1062.06
520790,Flores de Goias,GO,144.15,234.37,301.92
220380,Flores do Piaui,PI,94.31,125.09,210.02
260560,Flores,PE,87.6,132.04,236.31
291100,Floresta Azul,BA,119.75,181.52,242.04
150304,Floresta do Araguaia,PA,130.44,181.76,283.57
220385,Floresta do Piaui,PI,62.82,107.53,216.87
312600,Florestal,MG,368.01,429.54,741.46
260570,Floresta,PE,175.47,227.05,310.39
410790,Floresta,PR,441.32,471.14,649.71
410800,Florestopolis,PR,283.1,325.12,555.82
430825,Floriano Peixoto,RS,225.22,293.23,626.67
220390,Floriano,PI,247.14,337.42,536.3
420540,Florianopolis,SC,921.95,1383.78,1798.12
351600,Florida Paulista,SP,325.37,431.36,632.97
410810,Florida,PR,346.22,419.18,652.52
351610,Florinia,SP,304.97,363.07,544.03
130160,Fonte Boa,AM,133.72,161.97,200.4
430830,Fontoura Xavier,RS,180.66,303.1,511.46
312610,Formiga,MG,332.46,503.03,746.8
430840,Formigueiro,RS,319.94,338.94,586.75
210409,Formosa da Serra Negra,MA,122.62,140.38,163.15
410820,Formosa do Oeste,PR,334.08,366.94,593.44
291110,Formosa do Rio Preto,BA,193.84,280.66,287.94
420543,Formosa do Sul,SC,154.98,544.29,744.5
520800,Formosa,GO,405.06,466.29,732.24
170820,Formoso do Araguaia,TO,200.56,331.73,429.17
520810,Formoso,GO,281.27,334.55,569.96
312620,Formoso,MG,211.57,311.16,370.41
430843,Forquetinha,RS,361.92,354.59,812.72
230435,Forquilha,CE,121.27,187.02,300.9
420545,Forquilhinha,SC,383.95,606.61,870.85
230440,Fortaleza,CE,457.04,610.48,846.36
312630,Fortaleza de Minas,MG,262.56,361.54,562.53
210410,Fortaleza dos Nogueiras,MA,82.81,145.99,271.6
430845,Fortaleza dos Valos,RS,577.41,870.68,1021.84
170825,Fortaleza do Tabocao,TO,127.15,322.22,370
230445,Fortim,CE,105.32,207.52,264.14
312640,Fortuna de Minas,MG,213.36,308.12,459.52
210420,Fortuna,MA,85.28,157.66,257.81
410830,Foz do Iguacu,PR,569.72,648.86,842.26
410845,Foz do Jordao,PR,193,289.16,467.65
420550,Fraiburgo,SC,383.19,506.48,673.84
351620,Franca,SP,645.33,709.4,846.57
220400,Francinopolis,PI,76.66,93.42,206.73
410832,Francisco Alves,PR,219.68,294.22,512.87
220410,Francisco Ayres,PI,57.45,126.76,268.41
312650,Francisco Badaro,MG,87.31,176.83,286.56
410840,Francisco Beltrao,PR,375.21,608.79,895.36
240390,Francisco Dantas,RN,98.5,176.83,298.43
312660,Francisco Dumont,MG,181.44,188.86,326.7
220415,Francisco Macedo,PI,59.46,113.93,273.23
351630,Francisco Morato,SP,441.28,368.46,483.98
312675,Franciscopolis,MG,116.04,117.29,296.76
312670,Francisco Sa,MG,154.35,199.65,344.32
220420,Francisco Santos,PI,145.17,186.24,330.49
351640,Franco da Rocha,SP,494.02,501.9,632.42
230450,Frecheirinha,CE,114.46,140.62,246.03
430850,Frederico Westphalen,RS,393.99,582.2,875.03
312680,Frei Gaspar,MG,80.52,153.58,275.62
312690,Frei Inocencio,MG,241.46,298.61,389.61
312695,Frei Lagonegro,MG,90.37,122.08,201.83
250620,Frei Martinho,PB,128.75,181.91,405.38
260580,Frei Miguelinho,PE,116.95,159.25,286.08
280230,Frei Paulo,SE,176.6,246.89,386.65
420555,Frei Rogerio,SC,305.77,321.91,498.33
312705,Fronteira dos Vales,MG,112.74,122.78,255.11
312700,Fronteira,MG,439.36,507.79,598.68
220430,Fronteiras,PI,133.61,231.48,380.62
312707,Fruta de Leite,MG,75.5,108.04,241.93
312710,Frutal,MG,457.57,594.7,752.01
240400,Frutuoso Gomes,RN,91.73,147.91,269.48
320220,Fundao,ES,340.33,453.81,657.18
312720,Funilandia,MG,295.06,324.46,360.59
351650,Gabriel Monteiro,SP,428.45,437.96,712.72
250625,Gado Bravo,PB,66.67,103.33,170.29
351660,Galia,SP,302.19,472.2,565.41
312730,Galileia,MG,205.51,294.63,442.14
240410,Galinhos,RN,111.81,142.51,291.78
420560,Galvao,SC,243.07,504.52,638.12
520815,Gameleira de Goias,GO,143.26,504.61,594.56
260590,Gameleira,PE,133.17,154.02,231.5
312733,Gameleiras,MG,100.88,124.52,258.85
291120,Gandu,BA,263.58,306.92,442.37
260600,Garanhuns,PE,276.37,332.38,492.44
280240,Gararu,SE,102.87,136.15,236.06
351670,Garca,SP,421.62,605.44,786.83
430860,Garibaldi,RS,616.43,907.45,1355.37
420570,Garopaba,SC,222.32,468.8,784.88
150307,Garrafao do Norte,PA,111.26,140.56,229.91
430865,Garruchos,RS,134.36,252.82,476.17
420580,Garuva,SC,393.11,462.17,691.98
420590,Gaspar,SC,540.19,716.33,964.36
351680,Gastao Vidigal,SP,329.16,525.77,736.47
510385,Gaucha do Norte,MT,140.55,528.22,481.01
430870,Gaurama,RS,292.95,532.99,765.58
291125,Gaviao,BA,169.25,161.03,271.53
351685,Gaviao Peixoto,SP,471.73,405.5,575.08
220435,Geminiano,PI,79.5,113.16,208.67
430880,General Camara,RS,305.75,471.88,640.45
510390,General Carneiro,MT,150.93,265.85,441.94
410850,General Carneiro,PR,278.94,350.17,423.27
280250,General Maynard,SE,129.75,188.1,354.58
351690,General Salgado,SP,469.29,540.56,771.92
230460,General Sampaio,CE,96.01,109.76,242.1
430885,Gentil,RS,202.16,463.09,662.04
291130,Gentio do Ouro,BA,177.64,191.14,207.35
351700,Getulina,SP,332.08,500.75,608.58
430890,Getulio Vargas,RS,361.71,519.09,837.17
220440,Gilbues,PI,119.88,170.7,285.45
270290,Girau do Ponciano,AL,99.28,110.69,177.55
430900,Girua,RS,291.47,460.17,653.18
312735,Glaucilandia,MG,132.47,198.21,293.97
351710,Glicerio,SP,294.47,448.68,777.37
291140,Gloria,BA,120.3,176.64,266.14
500400,Gloria de Dourados,MS,262.34,405.66,644.1
510395,Gloria D'Oeste,MT,335.4,560.5,564.35
260610,Gloria do Goita,PE,122.33,168.29,278.33
430905,Glorinha,RS,292.82,504.47,686.99
210430,Godofredo Viana,MA,140.08,115.47,225.47
410855,Godoy Moreira,PR,122.09,214.46,434.45
312737,Goiabeira,MG,147.04,227.36,398.14
312738,Goiana,MG,198.39,400.14,558.09
260620,Goiana,PE,170.58,245.01,364.77
520840,Goianapolis,GO,269.77,273.71,543.48
520850,Goiandira,GO,303.43,441.64,667.11
150309,Goianesia do Para,PA,198.38,286.06,303.9
520860,Goianesia,GO,305.77,401.84,701.38
520870,Goiania,GO,693.72,1001.94,1348.55
240420,Goianinha,RN,144.86,217.22,377.59
520880,Goianira,GO,233.13,365.72,529.59
170830,Goianorte,TO,192.04,221.7,329.64
520890,Goias,GO,297.79,392.11,674.54
170900,Goiatins,TO,122.32,138.29,232.19
520910,Goiatuba,GO,438.73,667.28,785.84
410860,Goioere,PR,394.08,452.51,707.58
410865,Goioxim,PR,77.25,233.97,320.16
210440,Goncalves Dias,MA,183.47,205.54,233.2
312740,Goncalves,MG,280.4,398.06,519.03
291150,Gongogi,BA,81.06,119.21,234.7
312750,Gonzaga,MG,128.23,153.92,258.04
312760,Gouveia,MG,200.04,280.84,382.78
520915,Gouvelandia,GO,292.96,355.77,549.9
210450,Governador Archer,MA,128.93,131.62,237.47
420600,Governador Celso Ramos,SC,331.08,467.84,784.5
240430,Governador Dix-Sept Rosado,RN,134.73,159.79,267.12
210455,Governador Edison Lobao,MA,94.46,154.86,312.56
210460,Governador Eugenio Barros,MA,67.83,119.13,245.38
110100,Governador Jorge Teixeira,RO,150.04,323.18,396.36
320225,Governador Lindenberg,ES,148.48,317.38,515.11
210462,Governador Luiz Rocha,MA,80.4,101.55,188.68
291160,Governador Mangabeira,BA,106.18,188.57,322.02
210465,Governador Newton Bello,MA,86.45,84.43,190.15
210467,Governador Nunes Freire,MA,137.08,173.57,230.94
312770,Governador Valadares,MG,420.39,618.21,678.74
210470,Graca Aranha,MA,88.96,120.35,227.51
230465,Graca,CE,58.32,102.39,195.67
280260,Gracho Cardoso,SE,107.87,163.65,264.86
210480,Grajau,MA,137.73,170.6,340.1
430912,Gramado dos Loureiros,RS,104.82,292.86,491.1
430910,Gramado,RS,537.07,786.53,1045.52
430915,Gramado Xavier,RS,235.67,352.83,552.44
410870,Grandes Rios,PR,250.1,278.91,455.19
260630,Granito,PE,83.51,122.38,234.9
230470,Granja,CE,97.52,107.83,173.99
230480,Granjeiro,CE,68.08,95.12,221.14
312780,Grao Mogol,MG,175.12,201.87,293.87
420610,Grao Para,SC,474.42,774.55,845.01
430920,Gravatai,RS,414.58,577.3,737.29
420620,Gravatal,SC,321.27,469,730.8
260640,Gravata,PE,203.19,276.25,402.96
230490,Groairas,CE,112.16,161.29,304.64
240440,Grossos,RN,137.2,212.26,410.84
312790,Grupiara,MG,272.87,318.45,548.38
430925,Guabiju,RS,299.83,547.25,1408.71
420630,Guabiruba,SC,422.72,657.92,851.75
320230,Guacui,ES,331.74,500.5,587.91
220450,Guadalupe,PI,191.91,234.59,426.79
430930,Guaiba,RS,401.97,575.06,758.83
351720,Guaicara,SP,299.16,434.2,610.2
351730,Guaimbe,SP,392.34,395.73,532.14
410890,Guairaca,PR,234.76,325.88,614.06
410880,Guaira,PR,363.44,502.14,795.84
351740,Guaira,SP,483.8,607.99,901.23
230495,Guaiuba,CE,117.56,141.07,239.69
130165,Guajara,AM,109.08,142.25,191.04
110010,Guajara-Mirim,RO,391.37,422.65,494.69
291165,Guajeru,BA,78.27,160.7,241.69
240450,Guamare,RN,157.72,181.41,407.49
410895,Guamiranga,PR,168.75,214.7,478.34
291170,Guanambi,BA,208.98,307.55,496.05
312800,Guanhaes,MG,213.99,330.76,560.99
312810,Guape,MG,230.68,372.43,487.68
351750,Guapiacu,SP,408.23,661.95,741.42
351760,Guapiara,SP,232.04,340.91,412.51
330185,Guapimirim,RJ,278.45,471.04,594.06
410900,Guapirama,PR,221.15,328.18,505.91
520920,Guapo,GO,297.25,371.7,657.02
410910,Guaporema,PR,191.69,313.96,572.72
430940,Guapore,RS,453.72,712.06,1035.41
250630,Guarabira,PB,173.4,260.25,430.83
351780,Guaracai,SP,465.18,496.8,619.41
230500,Guaraciaba do Norte,CE,112.18,153.29,247.55
312820,Guaraciaba,MG,118.17,229.83,373.48
420640,Guaraciaba,SC,209.45,412.22,873.67
312825,Guaraciama,MG,103.15,177.02,306.99
410920,Guaraci,PR,342.58,399.24,595.93
351790,Guaraci,SP,350.02,468.65,615.78
520929,Guaraita,GO,181.02,224.08,421.71
170930,Guarai,TO,283.61,339.9,722.83
230510,Guaramiranga,CE,104.21,165.53,287.35
420650,Guaramirim,SC,462.56,575.9,842.24
312830,Guaranesia,MG,302.92,527.73,598.17
410930,Guaraniacu,PR,200.44,418.62,614.94
430950,Guarani das Missoes,RS,262.96,341.17,615.87
520940,Guarani de Goias,GO,112,168.62,276.13
351800,Guarani D'Oeste,SP,244.33,395.59,557.58
312840,Guarani,MG,263.56,372.95,568.73
510410,Guaranta do Norte,MT,330.28,530.29,594.14
351810,Guaranta,SP,302.31,437.51,615.97
320240,Guarapari,ES,350.12,550.19,830.51
410940,Guarapuava,PR,394.52,583.96,750.09
410950,Guaraquecaba,PR,165.2,205.43,307.8
312850,Guarara,MG,245.85,465.28,457.9
351820,Guararapes,SP,484.25,550.34,739.89
351830,Guararema,SP,443.1,702.66,748.79
351770,Guara,SP,387.22,489.22,664.56
291180,Guaratinga,BA,169.76,161.67,258.74
351840,Guaratingueta,SP,757.43,796.1,926.78
410960,Guaratuba,PR,371.66,551.63,782.92
312860,Guarda-Mor,MG,361.13,443.52,660.72
351850,Guarei,SP,413.73,423.71,594.42
220455,Guaribas,PI,62.69,97.3,162.06
351860,Guariba,SP,422.87,492.36,671.34
520945,Guarinos,GO,146.36,293.3,343.74
420660,Guaruja do Sul,SC,315,649.05,759.66
351870,Guaruja,SP,468.76,616.96,745
351880,Guarulhos,SP,635.29,694.75,829.91
420665,Guatambu,SC,204.05,274.53,687.32
351885,Guatapara,SP,681.49,701.23,723.83
312870,Guaxupe,MG,447.28,594.15,746.7
500410,Guia Lopes da Laguna,MS,237.69,505.51,541.87
312880,Guidoval,MG,217.86,427.65,512.85
210490,Guimaraes,MA,95.62,128.77,223.14
312890,Guimarania,MG,332.17,454.24,552.31
510420,Guiratinga,MT,309.98,427.76,542.02
312900,Guiricema,MG,171.38,275.55,469.56
312910,Gurinhata,MG,260.11,435.77,587.76
250640,Gurinhem,PB,81.62,142.07,235.88
250650,Gurjao,PB,113.09,189.83,288.53
150310,Gurupa,PA,119.7,147.93,191.06
170950,Gurupi,TO,491.98,483.91,778.9
351890,Guzolandia,SP,233.99,285.6,537.05
430955,Harmonia,RS,492.65,640.3,840.55
520960,Heitorai,GO,215.08,389.58,487.99
312920,Heliodora,MG,213.45,397.68,474
291185,Heliopolis,BA,90.47,148.66,241.36
351900,Herculandia,SP,436.57,393.14,549.27
420670,Herval D'Oeste,SC,363.35,498.38,799.29
430710,Herval,RS,290.3,380.12,752.24
430957,Herveiras,RS,203.16,319.74,516.11
230520,Hidrolandia,CE,82.03,142.59,243.41
520970,Hidrolandia,GO,221.43,417.54,651.41
520980,Hidrolina,GO,214.35,515.09,461.13
351905,Holambra,SP,602.32,925.83,1274.53
410965,Honorio Serpa,PR,148.98,239.57,443.83
230523,Horizonte,CE,148.74,248.14,322.78
430960,Horizontina,RS,397.78,604.42,1037.04
351907,Hortolandia,SP,442.01,527.25,686.96
220460,Hugo Napoleao,PI,76.67,108.11,214.09
430965,Hulha Negra,RS,231.33,518.65,465.17
130170,Humaita,AM,163.4,269.39,382.13
430970,Humaita,RS,304.95,434.18,759.99
210500,Humberto de Campos,MA,85.88,85.88,125.91
351910,Iacanga,SP,533.29,529.93,712.15
520990,Iaciara,GO,202.3,254.15,368.39
