Codigo,Espacialidades,UF,PercentDe25AnosOuMaisComSuperiorCompleto1991,PercentDe25AnosOuMaisComSuperiorCompleto2000,PercentDe25AnosOuMaisComSuperiorCompleto2010,ExpectativaDeAnosDeEstudo1991,ExpectativaDeAnosDeEstudo2000,ExpectativaDeAnosDeEstudo2010
410180,Araucaria,PR,1.79,2.48,5.73,8.74,9.42,10.4
310390,Araujos,MG,2.88,3.24,6.14,7.59,8.28,8.98
310400,Araxa,MG,5.06,7.86,12.98,9.52,10.2,9.59
310410,Arceburgo,MG,3.69,3.68,7.4,8.63,9.06,9
350335,Arco-Iris,SP,,0.61,4.91,7.94,10.48,10.37
310420,Arcos,MG,2.28,4.84,7.99,9.16,10.31,9.95
260120,Arcoverde,PE,7.38,7.43,9.33,8.87,7.89,9.28
310430,Areado,MG,4.58,4.63,7.94,9.01,9.23,9.32
330022,Areal,RJ,1.52,2.56,6.24,7.48,8.21,9.21
350340,Arealva,SP,1.91,3.66,7.31,9.85,10.16,11.61
240110,Areia Branca,RN,2.04,2.95,4.68,7.03,8.81,10.36
280050,Areia Branca,SE,0.71,1.11,2.17,6.18,6.58,8.52
250115,Areia de Baraunas,PB,,,2.85,4.02,6.34,9.79
250120,Areial,PB,0.56,0.91,2.64,6.36,8.24,9.73
250110,Areia,PB,2.36,3.06,6.04,5.76,6.6,9.1
350350,Areias,SP,1.45,3.49,5.32,8.38,9.9,11.1
350360,Areiopolis,SP,0.8,1.97,4.11,8.52,9.16,10.94
510130,Arenapolis,MT,1.29,3.11,7.41,7.63,10.13,9.95
520235,Arenopolis,GO,0.8,0.17,5.14,6.62,9.76,11.15
240120,Ares,RN,0.2,0.4,3.93,8,7.14,9.03
310440,Argirita,MG,0.91,2.75,5.92,8.18,8.37,9.34
310445,Aricanduva,MG,0.74,0.71,3.13,5.99,7.46,7.11
310450,Arinos,MG,0.82,1.41,6.39,7.31,9.23,8.73
510140,Aripuana,MT,1.07,1.96,5.66,8.47,7.68,6.75
110002,Ariquemes,RO,3.13,3.4,8.13,7.86,7.61,9.18
410185,Ariranha do Ivai,PR,0.82,0.32,2.59,7.38,7.52,7.99
350370,Ariranha,SP,3.53,5.73,6.83,10.22,10.66,11.75
330023,Armacao dos Buzios,RJ,6.92,7.87,11.25,7.62,7.95,9.09
420150,Armazem,SC,2.3,2.95,6.71,10.47,10.53,10.88
230150,Arneiroz,CE,0.07,0.12,3.22,3.94,8.05,9.7
220090,Aroazes,PI,,0.51,3.73,6.47,5.69,8.9
220095,Aroeiras do Itaim,PI,,,0.6,2.8,4.34,6.87
250130,Aroeiras,PB,0.32,0.86,3.39,4.75,5.16,8.23
330025,Arraial do Cabo,RJ,2.73,4.73,10.55,8,9.15,9.49
220100,Arraial,PI,,0.22,4.21,4.91,6.31,8.49
170240,Arraias,TO,1.02,2.45,9.66,6.38,7,9.69
430100,Arroio do Meio,RS,3.26,4.43,6.22,10.41,10.53,9.87
430107,Arroio do Padre,RS,0.23,,2.42,2.78,6.57,8.86
430105,Arroio do Sal,RS,2.03,4.2,6.45,9.26,10.71,9.68
430110,Arroio dos Ratos,RS,1.15,3.38,4.39,10.31,10.17,10.06
430120,Arroio do Tigre,RS,2.38,2.47,4.36,10.17,9.56,10.38
430130,Arroio Grande,RS,1.87,2.92,6.82,10.16,9.74,10.22
420160,Arroio Trinta,SC,1.53,3.5,7.51,9.41,10.26,9.56
350380,Artur Nogueira,SP,3.44,5.24,7.95,9.7,9.35,9.93
520250,Aruana,GO,2.15,0.24,4.8,7.64,7.61,8.39
350390,Aruja,SP,5.36,6.24,11.44,8.96,10.16,10.75
420165,Arvoredo,SC,,0.86,4.39,7.52,10.4,12.01
430140,Arvorezinha,RS,2.4,2.35,5.05,10.07,10.43,9.58
420170,Ascurra,SC,2.3,2.54,5.89,9.95,9.61,10.12
350395,Aspasia,SP,,2.34,5.98,9.99,9.85,12.18
410190,Assai,PR,4.59,5.24,8.78,10.54,10.34,10.41
230160,Assare,CE,0.97,0.88,3.79,4.15,6.04,9.61
120005,Assis Brasil,AC,1.33,3.47,4.75,7.66,6.52,7.08
410200,Assis Chateaubriand,PR,2.85,4.24,9.31,10.24,10.96,10.4
350400,Assis,SP,9.5,12.4,17.67,10.29,10.85,10.41
220105,Assuncao do Piaui,PI,,,2.07,1.67,5.09,8.31
250135,Assuncao,PB,,0.24,1.56,4.03,6.01,9.41
310460,Astolfo Dutra,MG,3.62,4.9,6.49,8.88,9.54,9.37
410210,Astorga,PR,4.97,5.66,9.62,9.73,10.57,10.28
270040,Atalaia,AL,0.48,0.62,2.48,7.69,5.21,8.29
130020,Atalaia do Norte,AM,0.54,1.41,2.74,2.63,3.83,4.63
410220,Atalaia,PR,1.18,4.86,8.43,10.37,10.36,10.3
420180,Atalanta,SC,0.95,1.83,5.39,9.9,10.16,8.77
310470,Ataleia,MG,1.45,1.53,3.76,6.62,8.51,8.49
350410,Atibaia,SP,7.45,9.78,14.24,9.59,9.3,9.68
320070,Atilio Vivacqua,ES,1.81,1.97,6.43,8.83,9.34,9.66
170255,Augustinopolis,TO,0.34,3.22,5.82,5.14,7.24,10.53
150090,Augusto Correa,PA,,0.53,1.61,5.26,5.1,7.46
310480,Augusto de Lima,MG,0.19,2.14,2.47,7.76,8.32,10.82
430150,Augusto Pestana,RS,2.49,4.31,6.08,10.61,11.13,11.37
240130,Augusto Severo,RN,0.88,1.5,3.53,6.21,7,8.84
430155,Aurea,RS,0.83,1.58,5.36,9.98,10.83,9.06
290240,Aurelino Leal,BA,0.14,0.5,2.25,2.91,6.63,7.6
350420,Auriflama,SP,5.18,5.88,11.09,10.63,10.65,10.26
520260,Aurilandia,GO,1.16,1.56,5.53,8.26,10.15,10.19
230170,Aurora,CE,0.67,0.61,3.81,5.4,6.72,9.1
150095,Aurora do Para,PA,0.23,0.09,2.4,4.55,3.68,6.55
170270,Aurora do Tocantins,TO,,0.23,5.74,7.37,7.82,8.41
420190,Aurora,SC,0.39,0.76,4.29,11.11,9.15,11.02
130030,Autazes,AM,0.7,0.88,3.9,5.2,5.84,8.11
350430,Avai,SP,1.62,4.34,5.07,9.51,9.18,10.71
350440,Avanhandava,SP,3.54,3.49,5.8,9.4,9.99,10.13
350450,Avare,SP,8.13,9.97,14.15,9.87,9.97,10.1
150100,Aveiro,PA,,0.39,2.24,6.13,4.84,7.82
220110,Avelino Lopes,PI,0.15,0.27,3.42,5,5.2,8.75
520280,Avelinopolis,GO,2.91,4.74,4.43,7.39,8.43,7.92
170290,Axixa do Tocantins,TO,,1.26,5.98,5,7.33,10.11
210110,Axixa,MA,,0.86,4.87,6.23,8.18,9.61
170300,Babaculandia,TO,,0.3,3.82,4.97,6.83,9.51
210120,Bacabal,MA,1.09,1.81,4.54,7.19,7.42,9.79
210125,Bacabeira,MA,,,2.37,7.32,7.9,9.44
210130,Bacuri,MA,,0.75,4.34,5.59,6.9,10.52
210135,Bacurituba,MA,,,1.53,6.06,6.1,10.41
350460,Bady Bassitt,SP,4.22,4.77,9.93,9.99,10.43,11.1
310490,Baependi,MG,3.25,3.9,6.91,8.33,7.48,9.55
430160,Bage,RS,8.49,9.23,11.81,10.46,10.46,10.34
150110,Bagre,PA,0.05,,1.21,2.44,3.06,5.57
250140,Baia da Traicao,PB,1.04,1.25,3.78,5.23,6.85,8.8
240140,Baia Formosa,RN,0.39,0.27,3.47,7.63,7.68,9.46
290250,Baianopolis,BA,0.06,0.11,2.19,4.55,6.45,8.99
150120,Baiao,PA,0.11,0.62,3.25,5.6,6.75,8.19
290260,Baixa Grande,BA,0.07,0.31,2.2,5.7,8.01,8.76
220115,Baixa Grande do Ribeiro,PI,,0.15,2.66,2.92,4.52,7.88
230180,Baixio,CE,0.86,,3.79,4.9,7.37,9.41
320080,Baixo Guandu,ES,1.38,1.82,6.3,9.81,9.79,9.87
350470,Balbinos,SP,1.65,2.53,1.27,9.4,11.44,11.4
310500,Baldim,MG,1.46,2.28,5.95,8.47,9.69,8.24
520310,Baliza,GO,0.13,0.57,5.38,6.81,8.47,9.64
420195,Balneario Arroio do Silva,SC,1.05,3.94,9.9,8.1,10.5,10.1
420205,Balneario Barra do Sul,SC,1.1,3.56,7.56,9.73,9.95,9.81
420200,Balneario Camboriu,SC,8.58,14.58,25.66,10.51,10.78,10.47
420207,Balneario Gaivota,SC,0.16,1.98,7.16,9.59,10.11,10.26
421280,Balneario Picarras,SC,4.65,6.38,11.1,9.48,9.72,9.2
430163,Balneario Pinhal,RS,4.59,3.39,5.54,9.25,9.85,9.63
350480,Balsamo,SP,3.29,4.26,8.88,10.11,10.62,11.08
410230,Balsa Nova,PR,0.91,1.47,5.27,9.68,9.85,9.66
210140,Balsas,MA,1.28,2.09,8.26,6.51,7.74,9.55
310510,Bambui,MG,3.79,3.88,8.07,9.19,9.95,9.23
230185,Banabuiu,CE,0.11,0.65,3.52,5.39,7.63,9.97
350490,Bananal,SP,4.33,6.57,9.08,8.58,10.01,10.86
250150,Bananeiras,PB,2.43,2,4.54,5.04,6.06,8.74
310530,Bandeira do Sul,MG,1.67,2.48,4.18,8.29,7.33,9.09
310520,Bandeira,MG,0.42,1.11,3.71,6.5,7.05,8.56
420208,Bandeirante,SC,0.5,0.58,1.8,10.25,9.53,9.14
170305,Bandeirantes do Tocantins,TO,,0.84,5.58,5.14,5.29,9.92
500150,Bandeirantes,MS,2.36,2.48,6.26,8.36,8.67,10.33
410240,Bandeirantes,PR,6.72,6.65,10.58,9.54,10.65,11.42
150125,Bannach,PA,1.34,0.8,1.77,4.97,6.05,7.8
290265,Banzae,BA,,,1.26,2.29,8.28,8.51
350500,Barao de Antonina,SP,2.11,2.52,5.62,10.71,10.71,10.57
310540,Barao de Cocais,MG,1.33,1.74,8.13,8.02,9.38,9.84
430170,Barao de Cotegipe,RS,3.32,3.08,5.92,10.35,11.1,10.57
210150,Barao de Grajau,MA,0.58,0.5,3.72,5.88,6.55,8.82
510160,Barao de Melgaco,MT,0.67,1.4,2.87,6.98,6.16,6.93
310550,Barao de Monte Alto,MG,2.71,1.84,4.98,9.11,6.34,9.1
430175,Barao do Triunfo,RS,,0.58,1.35,8.9,8.46,9.68
430165,Barao,RS,2.22,3.42,4.78,10.34,10.42,10.36
250153,Barauna,PB,,0.18,2.43,4.3,6.64,9.12
240145,Barauna,RN,0.48,0.93,1.68,4.69,6.56,8.32
310560,Barbacena,MG,6.68,8.55,13.78,8.98,9.74,9.87
230190,Barbalha,CE,2.74,3.63,6.92,5.26,7.89,10.4
410250,Barbosa Ferraz,PR,2.34,2.88,6.41,9.03,10.31,11.08
350510,Barbosa,SP,1.48,3.24,5.67,8.6,9.43,10.29
150130,Barcarena,PA,1.28,2.32,4.96,6.08,7.23,8.93
240150,Barcelona,RN,0.26,0.43,2.88,6.29,6.89,9.34
130040,Barcelos,AM,0.28,0.13,3.41,5.12,3.91,4.34
350520,Bariri,SP,7.12,7.08,9.67,10.02,10.02,9.93
290270,Barra,BA,0.36,0.51,2.07,4.89,4.89,8.33
420209,Barra Bonita,SC,,,3.61,8.89,9.42,11.28
350530,Barra Bonita,SP,7.04,7.39,12.37,10.1,10.43,10.77
410260,Barracao,PR,4.18,3.69,8.61,9.14,10,10.5
430180,Barracao,RS,1.72,1.79,4.93,9.33,10.23,10.75
290280,Barra da Estiva,BA,0.4,0.58,2.7,4.96,6.33,7.83
220117,Barra D'Alcantara,PI,,,2.15,4.81,7.08,9.25
260130,Barra de Guabiraba,PE,1.05,0.8,2.25,5.81,5.98,8.87
250157,Barra de Santana,PB,0.32,,1.51,4.63,7.16,9.05
250160,Barra de Santa Rosa,PB,0.51,1.02,2.85,5.5,6.5,8.39
270050,Barra de Santo Antonio,AL,0.21,0.49,2.42,7.42,5.59,8.25
320090,Barra de Sao Francisco,ES,1.53,1.78,5.74,8.79,9.7,9
270060,Barra de Sao Miguel,AL,1.22,1.62,5.94,6.21,6.22,8.46
250170,Barra de Sao Miguel,PB,,0.63,2.98,4.38,6.39,8.77
510170,Barra do Bugres,MT,3.04,3.61,7.95,7.17,9.2,8.7
350535,Barra do Chapeu,SP,1.46,2.41,3.4,8.26,8.83,11.07
290290,Barra do Choca,BA,0.26,,1.98,3.72,5.98,7.69
210160,Barra do Corda,MA,0.15,0.5,4.21,6.51,5.7,8.95
510180,Barra do Garcas,MT,4.68,7.39,13.71,8.39,9.52,10.29
430185,Barra do Guarita,RS,2.1,1.66,5.22,7.73,10.38,10.54
410270,Barra do Jacare,PR,4.39,5.52,7.22,9.09,12.22,12.55
290300,Barra do Mendes,BA,0.35,0.18,2.46,6.67,8.43,9.94
170307,Barra do Ouro,TO,,,4.37,3.67,4.82,9.18
330030,Barra do Pirai,RJ,6.2,6.61,9.85,8.07,8.73,9.15
430187,Barra do Quarai,RS,1.36,1.6,5.05,8.34,9.47,10.57
430190,Barra do Ribeiro,RS,1.96,3.54,5.04,10.2,9.91,9.94
430192,Barra do Rio Azul,RS,0.68,0.41,3.27,10.59,9.93,11.55
290310,Barra do Rocha,BA,0.23,0.56,2.63,5.7,7.27,8.47
280060,Barra dos Coqueiros,SE,1.45,2.17,4.45,6.45,7.47,8.32
350540,Barra do Turvo,SP,0.53,1.93,5.39,8.22,8.3,10.46
430195,Barra Funda,RS,2.61,3.21,7.07,9.21,11.63,11.17
310570,Barra Longa,MG,1.06,1.81,2.65,7.08,8.26,8.7
330040,Barra Mansa,RJ,5.25,5.81,8.9,8.62,9.22,9.42
220120,Barras,PI,0.4,1.39,4.42,5.57,6.35,8.56
420210,Barra Velha,SC,4.95,4.91,9.58,10.05,9.76,9.99
230195,Barreira,CE,0.2,0.34,3.5,4.78,9,9.57
290320,Barreiras,BA,2.67,3.24,8.23,6.33,8.69,9.21
220130,Barreiras do Piaui,PI,,0.51,5.85,5.09,6.15,7.56
130050,Barreirinha,AM,0.63,1.21,3.31,5.75,5.83,8.21
210170,Barreirinhas,MA,0.3,0.38,3.03,5.62,4.95,9.11
260140,Barreiros,PE,2.08,2.82,4.19,6.79,7.06,8.09
350550,Barretos,SP,5.95,9.81,13.21,9.73,10.72,10.42
350560,Barrinha,SP,1.67,1.87,6.24,9.03,9.61,11.19
290323,Barro Alto,BA,,,2.32,5.34,8.54,9.55
520320,Barro Alto,GO,0.81,0.95,5.77,7.44,8.75,10.91
290327,Barrocas,BA,,0.62,2.69,4.53,6.66,8.84
230200,Barro,CE,0.52,0.87,4.33,3.89,7.8,9.67
220140,Barro Duro,PI,0.42,0.65,3.53,7.59,7.5,9.66
170310,Barrolandia,TO,0.68,1.1,5.03,5.42,7.08,9.52
290330,Barro Preto,BA,0.5,0.89,2.45,3.22,7.42,7.78
230205,Barroquinha,CE,,0.53,3.22,2.05,6.15,10.22
430200,Barros Cassal,RS,1.95,1.69,3.84,8.37,8.39,9.39
310590,Barroso,MG,3.57,3.85,9.46,9.26,9.33,9.66
350570,Barueri,SP,5.7,6.61,12.18,9.11,10.01,9.83
350580,Bastos,SP,5.07,5.92,9.02,9.91,10.43,10.92
500190,Bataguassu,MS,2.88,5.3,7.22,7.84,9.9,9.82
270070,Batalha,AL,1.01,1.12,2.41,6.3,5.76,8.54
220150,Batalha,PI,0.28,0.23,2.17,4.26,4.75,8.6
350590,Batatais,SP,7.65,8.4,13.37,8.99,10.14,10.42
500200,Bataypora,MS,2.7,2.02,7.52,7.82,8.93,10.1
230210,Baturite,CE,0.89,1.19,4.06,6.83,8.19,10.13
350600,Bauru,SP,10.15,12.16,17.7,9.92,10.3,10.58
250180,Bayeux,PB,0.92,1.65,2.78,5.7,7.6,9.02
350610,Bebedouro,SP,6.02,8.91,13.25,10.06,10.33,11.18
230220,Beberibe,CE,0.06,1.05,3.56,5.36,8.06,10.02
230230,Bela Cruz,CE,1.27,1.42,3.61,4.55,7.62,10.31
210173,Belagua,MA,,0.12,1.72,4.8,5.41,8.06
410275,Bela Vista da Caroba,PR,,0.84,1.87,9.49,11.25,11.7
520330,Bela Vista de Goias,GO,1.5,1.48,5.9,8.34,8.35,9.26
310600,Bela Vista de Minas,MG,0.91,2.26,5.23,8.09,9.75,9.48
210177,Bela Vista do Maranhao,MA,,,2.09,4.54,5.56,9.23
410280,Bela Vista do Paraiso,PR,4.29,4.49,9.42,9.56,10.02,9.25
220155,Bela Vista do Piaui,PI,,,2.96,3.39,6.18,10.21
420213,Bela Vista do Toldo,SC,0.17,0.92,3.16,8.9,8.84,11.14
500210,Bela Vista,MS,3.13,2.67,7.94,8.89,9.58,10.08
270080,Belem,AL,0.82,1.4,3.35,5.5,6.31,9.35
260150,Belem de Maria,PE,0.85,1.08,1.91,5.19,7.02,10.33
250200,Belem do Brejo do Cruz,PB,0.85,0.35,2.46,5.06,6.99,8.97
220157,Belem do Piaui,PI,,0.23,2.76,2.71,6.31,9.39
260160,Belem de Sao Francisco,PE,3.46,5.02,8.58,7.11,6.49,9.36
150140,Belem,PA,8.01,9.21,14.33,8.18,8.88,9.64
250190,Belem,PB,0.96,2.19,3.38,6.44,6.91,9
330045,Belford Roxo,RJ,1.06,1.62,3.42,7.91,8.3,8.88
310610,Belmiro Braga,MG,2.41,3.88,5.86,7.67,8.94,10.04
290340,Belmonte,BA,0.43,1.11,1.88,4.8,6.16,8.21
420215,Belmonte,SC,0.77,0.31,5.71,8.76,11.57,11.28
290350,Belo Campo,BA,0.14,0.3,2.18,4.68,5.78,8.49
310620,Belo Horizonte,MG,13.04,15.42,22.93,8.97,10.14,9.87
260170,Belo Jardim,PE,2.75,3.56,6.6,7.04,6.65,8.73
270090,Belo Monte,AL,0.4,,1.28,5.16,5.82,8.22
310630,Belo Oriente,MG,0.76,2.2,5.2,7.84,8.87,9.21
310640,Belo Vale,MG,0.72,2.22,4.61,7.95,8.31,9.8
150145,Belterra,PA,1.08,0.2,3.04,7.43,7.13,9.05
220160,Beneditinos,PI,,0.27,3.41,6.09,6.86,8.3
210180,Benedito Leite,MA,0.27,0.44,1.78,3.56,5.49,7.6
420220,Benedito Novo,SC,1.19,2.29,6.08,10.03,8.76,9.44
150150,Benevides,PA,0.33,1.57,4.51,6.85,8.12,9.42
130060,Benjamin Constant,AM,1.21,1.26,3.76,6.25,6.05,8.79
430205,Benjamin Constant do Sul,RS,1.78,0.2,2.77,8.91,8.13,8.85
350620,Bento de Abreu,SP,3.36,3.02,5.9,9.41,9.17,9.68
240160,Bento Fernandes,RN,,0.2,4.23,7.19,8.08,10.13
430210,Bento Goncalves,RS,7.06,7.97,13.36,11.26,10.88,10.02
210190,Bequimao,MA,,0.43,1.55,6.05,8.26,8.61
310650,Berilo,MG,0.94,1.41,3.74,7.14,8.82,9.4
310665,Berizal,MG,,,3.35,6.37,8.43,9.52
250205,Bernardino Batista,PB,,0.58,2.88,7.3,6.6,9.66
350630,Bernardino de Campos,SP,6.26,7.25,9.75,9.81,9.81,10.69
210193,Bernardo do Mearim,MA,,0.67,3.52,5.88,6.99,10.84
170320,Bernardo Sayao,TO,0.29,0.69,6.58,7.12,7.67,9.8
350635,Bertioga,SP,3.77,5.69,8.34,8.66,9.46,10.08
220170,Bertolinia,PI,0.13,0.32,6.07,7.96,6.76,10.09
310660,Bertopolis,MG,0.57,1.14,2.87,5.42,6.24,7.82
130063,Beruri,AM,,0.38,2.32,5.07,3.79,6.83
220173,Betania do Piaui,PI,,,2.14,2.82,5.11,9.15
260180,Betania,PE,0.93,1.19,3.05,5.53,7.39,8.78
310670,Betim,MG,2.27,2.69,6.53,8.39,9.76,9.49
260190,Bezerros,PE,1.32,1.71,3.75,7.52,7.3,8.86
310680,Bias Fortes,MG,0.84,0.92,2.97,8.85,7.85,10.06
310690,Bicas,MG,4.22,5.87,9.44,9.43,9.34,9.19
420230,Biguacu,SC,2.19,3.61,7.21,9.79,9.6,10.07
350640,Bilac,SP,8.21,8.47,11.94,11,10.66,10.4
310700,Biquinhas,MG,1.85,0.92,2.76,7.81,8.75,9.61
350650,Birigui,SP,5.52,7.16,11.5,10.28,10.45,10.62
350660,Biritiba-Mirim,SP,2.45,3.08,4.87,9.56,9.46,10.16
290360,Biritinga,BA,0.12,0.49,1.37,3.69,5.49,7.42
410290,Bituruna,PR,0.54,3,5.24,9.32,9.27,9.49
420240,Blumenau,SC,6.69,8.56,15.49,10.42,10.81,9.97
410302,Boa Esperanca do Iguacu,PR,,1.26,5.5,9.71,10.89,12.06
350670,Boa Esperanca do Sul,SP,2.91,3.79,5.01,9.04,9.73,9.45
320100,Boa Esperanca,ES,1.15,1.26,5.65,9.26,9.01,9.22
310710,Boa Esperanca,MG,4.96,6.49,10.27,8.09,8.45,8.46
410300,Boa Esperanca,PR,0.83,2.22,8.26,9.51,11.16,10.73
220177,Boa Hora,PI,,,4.13,4.04,5.34,9.21
290370,Boa Nova,BA,,0.34,1.89,3.28,5.09,9.58
410304,Boa Ventura de Sao Roque,PR,0.37,0.31,5.2,6.4,8.86,10.4
250210,Boa Ventura,PB,0.9,0.4,3.14,5.89,6.24,9.13
230240,Boa Viagem,CE,0.36,0.5,2.65,6.56,7.71,8.87
410305,Boa Vista da Aparecida,PR,1.26,0.95,5.09,8.24,9.56,11.31
430215,Boa Vista das Missoes,RS,,1.41,6.01,10.12,10.11,9.9
430220,Boa Vista do Burica,RS,3.6,3.58,8.1,10.91,10.93,11.23
430222,Boa Vista do Cadeado,RS,0.88,,2.68,9.22,9.33,9.01
210197,Boa Vista do Gurupi,MA,,,3.61,5.25,5.75,9.38
430223,Boa Vista do Incra,RS,1.31,3.47,5,9.46,9.45,8.87
130068,Boa Vista do Ramos,AM,,0.6,3.24,7.04,6.6,7.83
430225,Boa Vista do Sul,RS,,0.54,1.77,9.09,11.88,11.01
290380,Boa Vista do Tupim,BA,0.12,0.2,2.45,5.38,6.9,9.77
250215,Boa Vista,PB,0.49,2.28,4.67,6.83,7.93,10.49
140010,Boa Vista,RR,4.61,5.77,12.99,8.26,9.92,9.5
270100,Boca da Mata,AL,0.97,0.72,3.32,4.46,7.07,9.95
130070,Boca do Acre,AM,0.56,0.6,6.27,4.44,5.1,7.53
310720,Bocaina de Minas,MG,4.3,2.64,5.18,5.79,8.13,8.77
420243,Bocaina do Sul,SC,,0.33,4.65,10.6,7.15,8.37
220180,Bocaina,PI,0.35,1.65,6.84,5.51,7.12,10.07
350680,Bocaina,SP,5.54,5.52,10.15,9.82,9.64,10.44
410310,Bocaiuva do Sul,PR,1.19,2.92,4.49,8.77,7.98,9.99
310730,Bocaiuva,MG,2.18,2.95,7.23,7.86,9.13,9.78
260200,Bodoco,PE,0.98,2.05,3.39,5.46,6.23,8.97
500215,Bodoquena,MS,1.5,2.52,6.18,6.86,8.82,10.97
240165,Bodo,RN,,1.25,4.27,5.42,7.68,8.65
350690,Bofete,SP,1.6,3.99,8.59,8.75,9.46,9.6
350700,Boituva,SP,5,5.77,12.09,10.08,9.84,11.02
420245,Bombinhas,SC,2.97,6.69,11.21,10.47,10.13,10.44
260210,Bom Conselho,PE,1.2,2.57,3.88,7.23,6.24,8.47
310740,Bom Despacho,MG,3.91,5.83,12.18,9.12,10.01,9.14
420250,Bom Jardim da Serra,SC,1.61,1.79,7.29,9.03,7.26,9.59
520340,Bom Jardim de Goias,GO,0.95,1.13,4.95,8.87,8.65,10.02
310750,Bom Jardim de Minas,MG,3.56,3.83,5.65,8.08,8.41,9.58
210200,Bom Jardim,MA,0.1,0.07,2.42,4.67,4.19,8.41
260220,Bom Jardim,PE,0.65,1.17,2.7,7.69,7.81,9.55
330050,Bom Jardim,RJ,1.68,3.29,6.68,7.55,7.47,8.25
290390,Bom Jesus da Lapa,BA,0.86,0.76,4.48,6.59,7.24,8.52
310760,Bom Jesus da Penha,MG,2.49,3.65,5.77,8.1,9.57,9.53
290395,Bom Jesus da Serra,BA,,0.23,0.95,2.55,5.03,7.64
210203,Bom Jesus das Selvas,MA,,0.4,2.13,5.26,5.35,8.22
520350,Bom Jesus de Goias,GO,1.72,2.6,5.95,9.33,8.47,8.73
310770,Bom Jesus do Amparo,MG,1.4,1.59,4.96,9.08,9.17,9.31
510185,Bom Jesus do Araguaia,MT,,0.17,4.54,5.91,5.91,7.32
310780,Bom Jesus do Galho,MG,0.34,1.52,3.36,7.34,8.41,8.98
330060,Bom Jesus do Itabapoana,RJ,3.32,4.45,11.41,8.38,8.71,9.45
320110,Bom Jesus do Norte,ES,3.93,2.32,9.4,8.21,9.38,9.93
420257,Bom Jesus do Oeste,SC,0.78,0.35,4.85,9.88,11.26,10.33
350710,Bom Jesus dos Perdoes,SP,3.22,2.93,6.59,9.19,9.39,9.09
410315,Bom Jesus do Sul,PR,,0.43,5.04,9.17,9.43,10.97
150157,Bom Jesus do Tocantins,PA,,0.17,3.61,6.6,5.66,7.35
170330,Bom Jesus do Tocantins,TO,,0.85,5.07,4.82,5.67,9.92
250220,Bom Jesus,PB,0.42,0.55,1.41,6.49,6.71,9.73
220190,Bom Jesus,PI,1.42,2.16,10.47,6.5,7.02,8.7
240170,Bom Jesus,RN,0.15,0.86,3.75,7.15,6.74,8.84
430230,Bom Jesus,RS,3.93,4.07,7.74,9.37,8.76,8.63
420253,Bom Jesus,SC,0.69,2.51,8.18,7.19,9.5,8
210207,Bom Lugar,MA,0.17,0.35,1.53,4.65,6.08,8.96
220191,Bom Principio do Piaui,PI,,,2.78,3.52,3.85,7.89
430235,Bom Principio,RS,3.36,2.41,6.67,10.64,10.65,9.71
430237,Bom Progresso,RS,0.55,3.35,4.09,9.78,11.11,10.98
310790,Bom Repouso,MG,1.33,2.29,5.26,8.75,8,8.72
430240,Bom Retiro do Sul,RS,1.67,2.42,4.51,10.55,10,9.83
420260,Bom Retiro,SC,1.76,2.37,6.29,10.26,8.38,9.05
350715,Bom Sucesso de Itarare,SP,,1.4,4.4,8.03,9.2,10.48
410322,Bom Sucesso do Sul,PR,0.66,2.2,6.45,8.46,11.14,10.72
310800,Bom Sucesso,MG,1.49,3.65,6.26,7.62,8.77,9.59
250230,Bom Sucesso,PB,0.52,0.51,1.69,6.55,7.27,10.07
410320,Bom Sucesso,PR,0.97,3.35,6.74,7.74,9.35,10.47
220192,Bonfim do Piaui,PI,,0.7,3.1,5.11,7.34,8.95
310810,Bonfim,MG,0.76,1.16,3.47,7.15,8.34,8.24
140015,Bonfim,RR,0.59,1.05,4.95,3.18,8.16,8.2
310820,Bonfinopolis de Minas,MG,1.23,2.17,5.93,8.29,9.47,9.46
520355,Bonfinopolis,GO,0.99,0.35,4.14,7.63,7.57,10.68
290400,Boninal,BA,0.2,0.11,2.59,5.94,8.02,9.39
290405,Bonito,BA,0.23,,2.56,4.57,5.25,8.7
310825,Bonito de Minas,MG,,,4.57,6.33,5.64,8.67
250240,Bonito de Santa Fe,PB,1.47,1.53,5.29,5.01,4.9,7.48
500220,Bonito,MS,2.84,2.8,9.13,7.28,9,9.5
150160,Bonito,PA,0.22,0.49,1.38,2.62,3.99,7.52
260230,Bonito,PE,1.36,1.25,4,7.28,5.58,8.19
520357,Bonopolis,GO,,1.07,3.54,6.86,7.78,8.54
430245,Boqueirao do Leao,RS,2.24,2.8,4.84,9.69,8.83,10.11
220194,Boqueirao do Piaui,PI,,,2.28,5.58,5.89,9.55
250250,Boqueirao,PB,0.9,1.29,3.74,5.21,6.54,9.14
280067,Boquim,SE,1.03,1.05,3.88,5.88,6.73,8.74
290410,Boquira,BA,,0.08,2.7,5.6,6.15,8.86
350730,Boraceia,SP,1.25,3.35,6.04,8.73,9.34,10.61
350720,Bora,SP,1.24,5.42,4.77,6.82,6.91,11.92
130080,Borba,AM,0.44,0.41,3.08,4.61,4.87,7.92
250270,Borborema,PB,1.07,1.8,3.12,4.73,7.34,8.39
350740,Borborema,SP,3.09,3.25,6.66,9.73,10.83,10.38
310830,Borda da Mata,MG,4.23,5.07,8.78,8.87,9.51,9.57
