Posicao,ID,name,UF,IDHM1991,IDHMRenda1991,IDHMLongevidade1991,IDHMEducacao1991
1458,351530,Estrela do Norte,SP,0.458,0.512,0.719,0.261
1458,521950,Santa Rosa de Goias,GO,0.458,0.592,0.656,0.248
1458,421917,Vargem Bonita,SC,0.458,0.56,0.71,0.242
1458,421755,Serra Alta,SC,0.458,0.526,0.757,0.242
1458,352240,Itapeva,SP,0.458,0.622,0.658,0.235
1458,500190,Bataguassu,MS,0.458,0.601,0.689,0.232
1458,431970,Sao Valentim,RS,0.458,0.601,0.729,0.219
1458,522005,Sao Joao da Parauna,GO,0.458,0.566,0.66,0.257
1458,354105,Pratania,SP,0.458,0.595,0.658,0.245
1475,430355,Camargo,RS,0.457,0.626,0.751,0.203
1475,311060,Cambui,MG,0.457,0.618,0.7,0.22
1475,411040,Indianopolis,PR,0.457,0.524,0.696,0.262
1475,411410,Mandaguacu,PR,0.457,0.607,0.672,0.234
1475,431610,Ronda Alta,RS,0.457,0.544,0.73,0.24
1475,421550,Santa Cecilia,SC,0.457,0.583,0.685,0.239
1475,410230,Balsa Nova,PR,0.457,0.573,0.717,0.233
1475,352490,Jambeiro,SP,0.457,0.592,0.785,0.205
1475,421830,Tres Barras,SC,0.457,0.54,0.681,0.26
1475,411270,Jataizinho,PR,0.457,0.638,0.69,0.217
1475,411200,Jaguariaiva,PR,0.457,0.623,0.715,0.214
1475,420945,Lajeado Grande,SC,0.457,0.533,0.78,0.229
1475,355000,Sao Luis do Paraitinga,SP,0.457,0.57,0.711,0.235
1475,430250,Bossoroca,RS,0.457,0.55,0.709,0.244
1489,350490,Bananal,SP,0.456,0.587,0.689,0.234
1489,316530,Sao Vicente de Minas,MG,0.456,0.577,0.717,0.229
1489,311620,Chiador,MG,0.456,0.49,0.718,0.269
1489,411880,Peabiru,PR,0.456,0.564,0.646,0.26
1489,354680,Santa Isabel,SP,0.456,0.62,0.705,0.217
1489,421420,Quilombo,SC,0.456,0.551,0.731,0.235
1489,420075,Alto Bela Vista,SC,0.456,0.565,0.741,0.226
1489,310840,Botelhos,MG,0.456,0.608,0.737,0.211
1489,430165,Barao,RS,0.456,0.571,0.722,0.23
1489,311870,Coqueiral,MG,0.456,0.553,0.724,0.237
1489,420880,Jaguaruna,SC,0.456,0.591,0.742,0.216
1489,316935,Tres Marias,MG,0.456,0.58,0.718,0.228
1489,410490,Castro,PR,0.456,0.619,0.666,0.23
1489,352150,Irapua,SP,0.456,0.584,0.728,0.223
1489,354380,Rinopolis,SP,0.456,0.564,0.676,0.249
1489,312850,Guarara,MG,0.456,0.55,0.664,0.259
1489,500620,Nova Andradina,MS,0.456,0.596,0.707,0.225
1489,410710,Diamante do Norte,PR,0.456,0.569,0.641,0.26
1489,432270,Vera Cruz,RS,0.456,0.6,0.721,0.219
1489,350870,Caconde,SP,0.456,0.583,0.727,0.223
1489,521800,Porangatu,GO,0.456,0.583,0.676,0.24
1489,420475,Cunhatai,SC,0.456,0.528,0.81,0.221
1489,315980,Santa Vitoria,MG,0.456,0.573,0.724,0.229
1489,420757,Iomere,SC,0.456,0.65,0.78,0.187
1513,431275,Nova Alvorada,RS,0.455,0.648,0.71,0.205
1513,410660,Cruzeiro do Oeste,PR,0.455,0.573,0.652,0.252
1513,351495,Embauba,SP,0.455,0.65,0.721,0.201
1513,431337,Nova Santa Rita,RS,0.455,0.623,0.701,0.215
1513,352350,Itatinga,SP,0.455,0.654,0.706,0.204
1513,330080,Cachoeiras de Macacu,RJ,0.455,0.565,0.685,0.243
1513,354765,Santa Salete,SP,0.455,0.516,0.776,0.236
1513,510060,Alto Taquari,MT,0.455,0.606,0.713,0.218
1513,260005,Abreu E Lima,PE,0.455,0.528,0.655,0.272
1513,430090,Aratiba,RS,0.455,0.575,0.75,0.218
1513,410560,Cidade Gaucha,PR,0.455,0.573,0.666,0.247
1513,410465,Carambei,PR,0.455,0.607,0.713,0.218
1513,430270,Butia,RS,0.455,0.576,0.704,0.232
1513,420435,Cordilheira Alta,SC,0.455,0.558,0.739,0.229
1513,330250,Mage,RJ,0.455,0.562,0.64,0.262
1513,352380,Itobi,SP,0.455,0.609,0.698,0.221
1513,431514,Presidente Lucena,RS,0.455,0.595,0.763,0.207
1513,311900,Cordislandia,MG,0.455,0.559,0.721,0.234
1531,521120,Itapuranga,GO,0.454,0.567,0.67,0.247
1531,411095,Itaipulandia,PR,0.454,0.583,0.713,0.225
1531,520020,Agua Limpa,GO,0.454,0.557,0.679,0.247
1531,411630,Munhoz de Melo,PR,0.454,0.536,0.704,0.248
1531,420519,Ermo,SC,0.454,0.634,0.704,0.21
1531,522160,Uruacu,GO,0.454,0.584,0.662,0.242
1531,520920,Guapo,GO,0.454,0.581,0.658,0.244
1531,311820,Conquista,MG,0.454,0.555,0.719,0.235
1531,430840,Formigueiro,RS,0.454,0.593,0.725,0.217
1531,410760,Faxinal,PR,0.454,0.59,0.654,0.242
1531,431170,Machadinho,RS,0.454,0.544,0.707,0.244
1531,521140,Itaucu,GO,0.454,0.546,0.678,0.253
1543,520050,Aloandia,GO,0.453,0.521,0.662,0.269
1543,353830,Piquerobi,SP,0.453,0.572,0.72,0.225
1543,431755,Santo Antonio do Palma,RS,0.453,0.579,0.76,0.211
1543,420050,Aguas de Chapeco,SC,0.453,0.513,0.718,0.253
1543,312160,Diamantina,MG,0.453,0.568,0.686,0.238
1543,291480,Itabuna,BA,0.453,0.598,0.607,0.256
1543,420760,Ipira,SC,0.453,0.544,0.741,0.231
1543,431480,Portao,RS,0.453,0.61,0.714,0.214
1543,313030,Iguatama,MG,0.453,0.585,0.69,0.23
1543,310710,Boa Esperanca,MG,0.453,0.62,0.733,0.204
1543,500790,Sidrolandia,MS,0.453,0.6,0.717,0.216
1554,412390,Santa Mariana,PR,0.452,0.6,0.661,0.233
1554,352960,Meridiano,SP,0.452,0.552,0.688,0.243
1554,410725,Douradina,PR,0.452,0.557,0.702,0.236
1554,520430,Cacu,GO,0.452,0.655,0.7,0.201
1554,500260,Camapua,MS,0.452,0.638,0.653,0.221
1554,313910,Madre de Deus de Minas,MG,0.452,0.533,0.659,0.263
1554,290070,Alagoinhas,BA,0.452,0.568,0.61,0.266
1554,320310,Jeronimo Monteiro,ES,0.452,0.558,0.687,0.241
1554,412670,Tamboara,PR,0.452,0.522,0.722,0.245
1554,352990,Miracatu,SP,0.452,0.642,0.68,0.212
1554,352090,Ipaussu,SP,0.452,0.61,0.703,0.215
1554,432350,Vista Alegre,RS,0.452,0.6,0.705,0.219
1554,412660,Siqueira Campos,PR,0.452,0.579,0.717,0.223
1554,410900,Guapirama,PR,0.452,0.533,0.722,0.24
1554,311910,Corinto,MG,0.452,0.578,0.664,0.241
1554,315640,Romaria,MG,0.452,0.595,0.686,0.226
1554,352400,Itupeva,SP,0.452,0.662,0.762,0.183
1554,430245,Boqueirao do Leao,RS,0.452,0.608,0.717,0.212
1572,521523,Novo Gama,GO,0.451,0.589,0.661,0.235
1572,420127,Arabuta,SC,0.451,0.591,0.741,0.21
1572,353657,Paulistania,SP,0.451,0.582,0.725,0.218
1572,521500,Nova Veneza,GO,0.451,0.538,0.639,0.267
1572,420415,Celso Ramos,SC,0.451,0.51,0.707,0.255
1572,430587,Coronel Barros,RS,0.451,0.565,0.762,0.213
1572,411760,Palmas,PR,0.451,0.611,0.651,0.23
1572,411530,Mariopolis,PR,0.451,0.535,0.704,0.243
1572,352042,Ilha Comprida,SP,0.451,0.601,0.695,0.22
1572,420640,Guaraciaba,SC,0.451,0.525,0.766,0.228
1572,421310,Piratuba,SC,0.451,0.544,0.758,0.222
1572,290980,Cruz das Almas,BA,0.451,0.528,0.633,0.275
1572,260760,Ilha de Itamaraca,PE,0.451,0.543,0.672,0.251
1572,314430,Nanuque,MG,0.451,0.566,0.692,0.234
1572,310750,Bom Jardim de Minas,MG,0.451,0.572,0.715,0.225
1572,432254,Vale Real,RS,0.451,0.579,0.721,0.22
1572,510040,Alto Garcas,MT,0.451,0.594,0.697,0.221
1572,432023,Sede Nova,RS,0.451,0.532,0.754,0.229
1572,432060,Severiano de Almeida,RS,0.451,0.533,0.75,0.23
1572,410765,Fazenda Rio Grande,PR,0.451,0.602,0.717,0.213
1572,421635,Sao Joao do Itaperiu,SC,0.451,0.571,0.782,0.206
1572,420130,Araquari,SC,0.451,0.609,0.716,0.211
1572,170210,Araguaina,TO,0.451,0.616,0.647,0.23
1595,411320,Lapa,PR,0.45,0.573,0.696,0.228
1595,500325,Costa Rica,MS,0.45,0.587,0.721,0.215
1595,420570,Garopaba,SC,0.45,0.534,0.784,0.217
1595,313150,Ipuiuna,MG,0.45,0.703,0.718,0.181
1595,330245,Macuco,RJ,0.45,0.581,0.663,0.237
1595,350990,Cananeia,SP,0.45,0.571,0.727,0.219
1595,351480,Eldorado,SP,0.45,0.614,0.695,0.214
1595,420260,Bom Retiro,SC,0.45,0.56,0.706,0.231
1595,292870,Santo Antonio de Jesus,BA,0.45,0.537,0.655,0.259
1595,310670,Betim,MG,0.45,0.59,0.68,0.227
1595,421230,Paulo Lopes,SC,0.45,0.536,0.774,0.22
1595,313430,Itumirim,MG,0.45,0.532,0.711,0.241
1595,431115,Joia,RS,0.45,0.546,0.714,0.234
1595,311470,Carvalhopolis,MG,0.45,0.527,0.71,0.244
1595,411940,Pirai do Sul,PR,0.45,0.572,0.654,0.243
1595,431053,Itaara,RS,0.45,0.552,0.746,0.221
1595,353580,Paranapanema,SP,0.45,0.615,0.669,0.222
1595,521900,Sanclerlandia,GO,0.45,0.554,0.67,0.246
1595,520180,Aragoiania,GO,0.45,0.553,0.662,0.249
1595,412190,Ribeirao do Pinhal,PR,0.45,0.551,0.668,0.248
1595,411620,Morretes,PR,0.45,0.586,0.693,0.224
1595,520350,Bom Jesus de Goias,GO,0.45,0.601,0.684,0.222
1595,352250,Itapevi,SP,0.45,0.612,0.712,0.209
1595,430170,Barao de Cotegipe,RS,0.45,0.561,0.71,0.229
1619,520980,Hidrolina,GO,0.449,0.528,0.653,0.262
1619,354995,Sao Lourenco da Serra,SP,0.449,0.65,0.69,0.202
1619,311180,Canapolis,MG,0.449,0.577,0.727,0.216
1619,430010,Agudo,RS,0.449,0.639,0.726,0.195
1619,420440,Coronel Freitas,SC,0.449,0.563,0.74,0.217
1619,315100,Piranguinho,MG,0.449,0.521,0.69,0.252
1619,431198,Mariana Pimentel,RS,0.449,0.57,0.754,0.211
1619,330020,Araruama,RJ,0.449,0.587,0.676,0.228
1619,330480,Sao Fidelis,RJ,0.449,0.58,0.677,0.231
1619,351512,Emilianopolis,SP,0.449,0.553,0.693,0.236
1619,352330,Itariri,SP,0.449,0.616,0.679,0.217
1619,310010,Abadia dos Dourados,MG,0.449,0.551,0.728,0.225
1619,355270,Tabatinga,SP,0.449,0.641,0.703,0.201
1619,520500,Carmo do Rio Verde,GO,0.449,0.52,0.671,0.259
1619,410920,Guaraci,PR,0.449,0.604,0.696,0.216
1619,352320,Itarare,SP,0.449,0.606,0.652,0.229
1619,412830,Uniflor,PR,0.449,0.569,0.726,0.219
1636,410770,Fenix,PR,0.448,0.522,0.69,0.249
1636,521300,Maurilandia,GO,0.448,0.604,0.671,0.222
1636,520860,Goianesia,GO,0.448,0.585,0.67,0.229
1636,431630,Roque Gonzales,RS,0.448,0.528,0.717,0.237
1636,260400,Carpina,PE,0.448,0.531,0.635,0.266
1636,261540,Toritama,PE,0.448,0.602,0.675,0.222
1636,430005,Agua Santa,RS,0.448,0.573,0.752,0.209
1636,421240,Pedras Grandes,SC,0.448,0.564,0.757,0.211
1636,311440,Carmo do Rio Claro,MG,0.448,0.551,0.72,0.226
1636,312290,Dona Eusebia,MG,0.448,0.527,0.666,0.257
1636,320470,Sao Gabriel da Palha,ES,0.448,0.543,0.675,0.245
1636,330414,Queimados,RJ,0.448,0.553,0.63,0.258
1636,350830,Cabralia Paulista,SP,0.448,0.612,0.672,0.218
1636,353780,Piedade,SP,0.448,0.611,0.677,0.217
1636,354190,Queluz,SP,0.448,0.575,0.688,0.227
1651,312830,Guaranesia,MG,0.447,0.584,0.733,0.209
1651,315390,Raposos,MG,0.447,0.582,0.726,0.211
1651,500060,Amambai,MS,0.447,0.605,0.704,0.209
1651,500450,Itapora,MS,0.447,0.593,0.635,0.237
1651,431342,Novo Machado,RS,0.447,0.53,0.738,0.228
1651,420190,Aurora,SC,0.447,0.608,0.779,0.189
1651,420775,Iraceminha,SC,0.447,0.557,0.739,0.217
1651,355180,Sete Barras,SP,0.447,0.598,0.704,0.212
1651,317040,Unai,MG,0.447,0.579,0.744,0.207
1651,312080,Cruzilia,MG,0.447,0.566,0.688,0.23
1651,311710,Conceicao da Aparecida,MG,0.447,0.553,0.71,0.228
1651,500110,Aquidauana,MS,0.447,0.597,0.697,0.215
1651,313940,Manhuacu,MG,0.447,0.589,0.706,0.215
1651,355020,Sao Miguel Arcanjo,SP,0.447,0.625,0.682,0.21
1651,420330,Campo Alegre,SC,0.447,0.554,0.718,0.224
1651,354805,Santo Antonio do Aracangua,SP,0.447,0.568,0.697,0.225
1651,312840,Guarani,MG,0.447,0.562,0.715,0.223
1651,320080,Baixo Guandu,ES,0.447,0.519,0.648,0.266
1651,316980,Turvolandia,MG,0.447,0.552,0.743,0.218
1651,430258,Bozano,RS,0.447,0.547,0.72,0.227
1651,314550,Olimpio Noronha,MG,0.447,0.59,0.695,0.218
1651,150130,Barcarena,PA,0.447,0.575,0.709,0.219
1651,150650,Santa Isabel do Para,PA,0.447,0.539,0.652,0.255
1651,240940,Pau dos Ferros,RN,0.447,0.563,0.659,0.24
1675,354510,Salmourao,SP,0.446,0.54,0.694,0.237
1675,420580,Garuva,SC,0.446,0.626,0.718,0.197
1675,314660,Paiva,MG,0.446,0.507,0.695,0.252
1675,420040,Agua Doce,SC,0.446,0.578,0.717,0.214
1675,355255,Suzanapolis,SP,0.446,0.604,0.721,0.204
1675,311110,Campina Verde,MG,0.446,0.594,0.754,0.198
1675,314740,Paraopeba,MG,0.446,0.562,0.688,0.23
1675,430550,Ciriaco,RS,0.446,0.55,0.7,0.23
1675,520330,Bela Vista de Goias,GO,0.446,0.6,0.679,0.218
1675,412500,Sao Joao do Ivai,PR,0.446,0.582,0.654,0.233
1675,352520,Jarinu,SP,0.446,0.661,0.676,0.198
1675,316130,Sao Francisco de Sales,MG,0.446,0.613,0.744,0.195
1675,410960,Guaratuba,PR,0.446,0.617,0.693,0.207
1675,352370,Itirapua,SP,0.446,0.585,0.728,0.208
1675,500570,Navirai,MS,0.446,0.609,0.716,0.203
1675,313290,Itamogi,MG,0.446,0.582,0.731,0.208
1675,355350,Tapirai,SP,0.446,0.579,0.677,0.226
1692,431220,Maximiliano de Almeida,RS,0.445,0.586,0.658,0.228
1692,421840,Treze de Maio,SC,0.445,0.569,0.747,0.208
1692,352000,Igaracu do Tiete,SP,0.445,0.651,0.726,0.186
1692,280160,Cedro de Sao Joao,SE,0.445,0.495,0.639,0.278
1692,320465,Sao Domingos do Norte,ES,0.445,0.53,0.648,0.257
1692,353820,Pinhalzinho,SP,0.445,0.652,0.729,0.185
1692,315860,Santana do Deserto,MG,0.445,0.528,0.718,0.232
1692,421340,Ponte Serrada,SC,0.445,0.536,0.705,0.233
1692,410832,Francisco Alves,PR,0.445,0.532,0.713,0.232
1692,292520,Pojuca,BA,0.445,0.553,0.629,0.253
1692,260950,Nazare da Mata,PE,0.445,0.519,0.635,0.268
1692,520140,Aparecida de Goiania,GO,0.445,0.584,0.658,0.229
1692,431810,Sao Francisco de Assis,RS,0.445,0.547,0.72,0.223
1692,354690,Santa Lucia,SP,0.445,0.671,0.712,0.184
1692,354900,Sao Francisco,SP,0.445,0.54,0.704,0.232
1692,330452,Rio das Ostras,RJ,0.445,0.599,0.702,0.21
1692,420990,Lontras,SC,0.445,0.608,0.761,0.191
1692,411650,Nova Alianca do Ivai,PR,0.445,0.511,0.702,0.245
1692,412590,Sao Pedro do Parana,PR,0.445,0.499,0.702,0.251
1692,350710,Bom Jesus dos Perdoes,SP,0.445,0.679,0.688,0.189
1692,330411,Porto Real,RJ,0.445,0.557,0.662,0.239
1692,430590,Coronel Bicaco,RS,0.445,0.543,0.716,0.226
1692,311500,Cascalho Rico,MG,0.445,0.587,0.727,0.206
1715,431405,Parobe,RS,0.444,0.628,0.76,0.183
1715,431520,Putinga,RS,0.444,0.556,0.734,0.215
1715,313970,Maravilhas,MG,0.444,0.606,0.684,0.211
1715,431470,Planalto,RS,0.444,0.538,0.699,0.233
1715,431600,Rolante,RS,0.444,0.58,0.727,0.207
1715,411920,Pinhalao,PR,0.444,0.528,0.648,0.255
1715,412010,Porto Amazonas,PR,0.444,0.521,0.666,0.252
1715,210530,Imperatriz,MA,0.444,0.57,0.593,0.259
1715,410510,Centenario do Sul,PR,0.444,0.586,0.674,0.222
1715,230420,Crato,CE,0.444,0.533,0.613,0.267
1715,510625,Nova Xavantina,MT,0.444,0.593,0.672,0.219
1715,521170,Jandaia,GO,0.444,0.589,0.69,0.215
1715,310800,Bom Sucesso,MG,0.444,0.545,0.721,0.222
1715,431395,Pantano Grande,RS,0.444,0.581,0.696,0.216
1715,250320,Cabedelo,PB,0.444,0.557,0.654,0.24
1715,351630,Francisco Morato,SP,0.444,0.644,0.667,0.204
1731,351490,Elias Fausto,SP,0.443,0.642,0.71,0.191
1731,430192,Barra do Rio Azul,RS,0.443,0.556,0.733,0.214
1731,410720,Dois Vizinhos,PR,0.443,0.581,0.693,0.216
1731,420010,Abelardo Luz,SC,0.443,0.555,0.751,0.209
1731,510730,Sao Jose do Rio Claro,MT,0.443,0.664,0.701,0.187
1731,314440,Natercia,MG,0.443,0.537,0.743,0.218
1731,352310,Itaquaquecetuba,SP,0.443,0.616,0.67,0.211
1731,412210,Rio Bom,PR,0.443,0.52,0.69,0.242
1731,310230,Alvinopolis,MG,0.443,0.548,0.694,0.228
1731,317100,Vazante,MG,0.443,0.588,0.686,0.215
1731,510795,Tangara da Serra,MT,0.443,0.631,0.669,0.206
1731,312440,Espirito Santo do Dourado,MG,0.443,0.554,0.718,0.218
1731,430710,Herval,RS,0.443,0.577,0.72,0.209
1731,316220,Sao Joao Batista do Gloria,MG,0.443,0.607,0.72,0.199
1745,313300,Itamonte,MG,0.442,0.542,0.737,0.216
1745,350270,Apiai,SP,0.442,0.576,0.677,0.222
1745,315780,Santa Luzia,MG,0.442,0.573,0.685,0.22
1745,311340,Caratinga,MG,0.442,0.567,0.688,0.221
1745,310070,Agua Comprida,MG,0.442,0.573,0.759,0.199
1745,412575,Sao Pedro do Iguacu,PR,0.442,0.542,0.721,0.221
1745,315050,Pimenta,MG,0.442,0.588,0.727,0.202
1745,312040,Cristiano Otoni,MG,0.442,0.513,0.714,0.235
1745,354820,Santo Antonio do Pinhal,SP,0.442,0.623,0.688,0.202
1745,430462,Capao Bonito do Sul,RS,0.442,0.518,0.65,0.257
1745,520440,Caiaponia,GO,0.442,0.599,0.702,0.206
1745,312480,Estrela do Sul,MG,0.442,0.561,0.728,0.212
1745,412020,Porto Rico,PR,0.442,0.53,0.69,0.236
1745,431270,Nonoai,RS,0.442,0.594,0.695,0.209
1745,510562,Mirassol D'Oeste,MT,0.442,0.631,0.637,0.215
1745,510560,Matupa,MT,0.442,0.666,0.639,0.203
1745,313360,Itapeva,MG,0.442,0.629,0.744,0.185
1745,351930,Ibate,SP,0.442,0.622,0.719,0.193
1745,352180,Itai,SP,0.442,0.603,0.698,0.205
1745,500350,Douradina,MS,0.442,0.598,0.664,0.218
1765,431402,Paraiso do Sul,RS,0.441,0.605,0.696,0.203
1765,351320,Cristais Paulista,SP,0.441,0.589,0.713,0.204
1765,421640,Sao Joao do Sul,SC,0.441,0.57,0.729,0.206
1765,521839,Professor Jamil,GO,0.441,0.545,0.635,0.247
1765,421810,Timbe do Sul,SC,0.441,0.573,0.729,0.206
1765,431849,Sao Jose do Inhacora,RS,0.441,0.517,0.75,0.221
1765,431930,Sao Paulo das Missoes,RS,0.441,0.492,0.717,0.243
1765,521470,Nova America,GO,0.441,0.522,0.621,0.265
1765,510885,Nova Marilandia,MT,0.441,0.628,0.639,0.214
1765,520890,Goias,GO,0.441,0.581,0.646,0.229
1765,421220,Papanduva,SC,0.441,0.537,0.687,0.233
1765,310280,Andrelandia,MG,0.441,0.543,0.657,0.24
1765,320332,Marataizes,ES,0.441,0.577,0.654,0.227
1765,421270,Petrolandia,SC,0.441,0.571,0.717,0.21
1765,354310,Ribeirao Corrente,SP,0.441,0.564,0.711,0.214
1765,310130,Alagoa,MG,0.441,0.573,0.675,0.222
1765,412625,Sarandi,PR,0.441,0.57,0.728,0.207
1765,312600,Florestal,MG,0.441,0.615,0.732,0.19
1765,521060,Itaguaru,GO,0.441,0.557,0.644,0.239
1765,421020,Major Gercino,SC,0.441,0.509,0.718,0.234
1765,522140,Trindade,GO,0.441,0.58,0.68,0.218
1765,316320,Sao Jose do Alegre,MG,0.441,0.517,0.698,0.237
1787,312250,Dom Cavati,MG,0.44,0.571,0.687,0.217
1787,354460,Sabino,SP,0.44,0.57,0.704,0.212
1787,521056,Itaguari,GO,0.44,0.519,0.632,0.259
1787,316680,Serra do Salitre,MG,0.44,0.603,0.723,0.196
1787,430163,Balneario Pinhal,RS,0.44,0.602,0.678,0.208
1787,412420,Santo Antonio do Caiua,PR,0.44,0.557,0.702,0.218
1787,432162,Travesseiro,RS,0.44,0.559,0.694,0.22
1787,520425,Cachoeira Dourada,GO,0.44,0.6,0.684,0.208
1787,421370,Pouso Redondo,SC,0.44,0.567,0.751,0.2
1787,411090,Itaguaje,PR,0.44,0.554,0.63,0.244
1787,351685,Gaviao Peixoto,SP,0.44,0.655,0.704,0.185
1787,315130,Pirauba,MG,0.44,0.517,0.715,0.23
1787,521486,Nova Gloria,GO,0.44,0.512,0.658,0.253
1787,316860,Teofilo Otoni,MG,0.44,0.582,0.673,0.217
1787,312970,Ibiraci,MG,0.44,0.614,0.706,0.196
1802,522020,Sao Miguel do Araguaia,GO,0.439,0.589,0.646,0.223
1802,410170,Araruna,PR,0.439,0.529,0.636,0.252
1802,411860,Paula Freitas,PR,0.439,0.494,0.713,0.24
1802,150553,Parauapebas,PA,0.439,0.626,0.678,0.199
1802,330440,Rio Claro,RJ,0.439,0.578,0.706,0.208
1802,317220,Wenceslau Braz,MG,0.439,0.505,0.69,0.242
1802,412330,Santa Cruz de Monte Castelo,PR,0.439,0.548,0.69,0.224
1802,354270,Restinga,SP,0.439,0.589,0.688,0.209
1802,520960,Heitorai,GO,0.439,0.529,0.665,0.241
1802,421225,Passo de Torres,SC,0.439,0.6,0.734,0.192
1802,431250,Mostardas,RS,0.439,0.634,0.754,0.177
1802,172100,Palmas,TO,0.439,0.646,0.66,0.198
1802,412480,Sao Joao,PR,0.439,0.51,0.723,0.23
1802,352750,Lucianopolis,SP,0.439,0.527,0.725,0.221
1802,412110,Quinta do Sol,PR,0.439,0.561,0.69,0.218
1802,430180,Barracao,RS,0.439,0.535,0.765,0.207
1802,353270,Nipoa,SP,0.439,0.607,0.719,0.194
1802,421450,Rio do Campo,SC,0.439,0.556,0.717,0.212
1802,420870,Jacinto Machado,SC,0.439,0.573,0.729,0.203
1802,240240,Carnauba dos Dantas,RN,0.439,0.484,0.668,0.261
1802,354470,Sagres,SP,0.439,0.536,0.694,0.227
1802,411220,Janiopolis,PR,0.439,0.591,0.69,0.208
1824,313750,Lagoa Formosa,MG,0.438,0.578,0.744,0.196
1824,410910,Guaporema,PR,0.438,0.51,0.696,0.237
1824,355050,Sao Pedro do Turvo,SP,0.438,0.54,0.714,0.218
1824,354360,Rifaina,SP,0.438,0.55,0.703,0.218
1824,312350,Douradoquara,MG,0.438,0.578,0.728,0.2
1824,352560,Joao Ramalho,SP,0.438,0.585,0.706,0.203
1824,521030,Israelandia,GO,0.438,0.524,0.668,0.24
1824,522060,Silvania,GO,0.438,0.615,0.69,0.198
1824,320510,Viana,ES,0.438,0.548,0.657,0.234
1824,353790,Pilar do Sul,SP,0.438,0.637,0.677,0.195
1824,521890,Rubiataba,GO,0.438,0.56,0.64,0.234
1824,410120,Antonina,PR,0.438,0.563,0.702,0.213
1824,317120,Vespasiano,MG,0.438,0.56,0.669,0.224
1837,420410,Caxambu do Sul,SC,0.437,0.508,0.706,0.233
1837,421315,Planalto Alegre,SC,0.437,0.482,0.757,0.229
1837,410970,Ibaiti,PR,0.437,0.576,0.654,0.222
1837,350775,Brejo Alegre,SP,0.437,0.573,0.688,0.211
1837,410670,Cruzeiro do Sul,PR,0.437,0.541,0.704,0.219
1837,410040,Almirante Tamandare,PR,0.437,0.58,0.704,0.204
1837,314980,Perdizes,MG,0.437,0.639,0.751,0.174
1837,520690,Davinopolis,GO,0.437,0.553,0.71,0.213
1837,432360,Vista Alegre do Prata,RS,0.437,0.654,0.748,0.171
1837,411450,Manoel Ribas,PR,0.437,0.554,0.699,0.216
1837,412460,Sao Carlos do Ivai,PR,0.437,0.554,0.66,0.229
1837,315570,Rio Piracicaba,MG,0.437,0.559,0.653,0.228
1837,314670,Palma,MG,0.437,0.539,0.702,0.221
1837,431245,Morro Redondo,RS,0.437,0.557,0.736,0.204
1837,520015,Adelandia,GO,0.437,0.577,0.644,0.224
1837,317200,Visconde do Rio Branco,MG,0.437,0.57,0.686,0.214
1837,431500,Porto Lucena,RS,0.437,0.509,0.705,0.232
1837,412290,Salto do Itarare,PR,0.437,0.477,0.69,0.253
1837,310890,Brasopolis,MG,0.437,0.537,0.675,0.231
1856,352170,Itabera,SP,0.436,0.627,0.694,0.191
1856,261250,Santa Cruz do Capibaribe,PE,0.436,0.597,0.672,0.207
1856,220390,Floriano,PI,0.436,0.551,0.599,0.251
1856,320495,Sao Roque do Canaa,ES,0.436,0.525,0.708,0.223
1856,430367,Campestre da Serra,RS,0.436,0.584,0.765,0.186
1856,521590,Palminopolis,GO,0.436,0.563,0.646,0.228
1856,521040,Itaberai,GO,0.436,0.593,0.639,0.218
1856,314340,Monte Siao,MG,0.436,0.618,0.747,0.179
1856,431306,Nova Hartz,RS,0.436,0.615,0.707,0.191
1856,314520,Nova Serrana,MG,0.436,0.616,0.765,0.176
1856,311960,Coronel Pacheco,MG,0.436,0.526,0.664,0.237
1856,354700,Santa Maria da Serra,SP,0.436,0.619,0.68,0.197
1856,420500,Dionisio Cerqueira,SC,0.436,0.55,0.733,0.205
1856,251080,Patos,PB,0.436,0.535,0.586,0.265
1870,314690,Papagaios,MG,0.435,0.616,0.676,0.197
1870,520090,Amorinopolis,GO,0.435,0.589,0.64,0.219
1870,431770,Santo Antonio das Missoes,RS,0.435,0.551,0.71,0.21
1870,352280,Itaporanga,SP,0.435,0.57,0.688,0.21
1870,353286,Nova Castilho,SP,0.435,0.582,0.705,0.2
1870,411400,Mambore,PR,0.435,0.615,0.654,0.205
1870,330515,Sao Jose do Vale do Rio Preto,RJ,0.435,0.557,0.676,0.219
1870,432132,Taquarucu do Sul,RS,0.435,0.595,0.734,0.189
1870,410340,Cafeara,PR,0.435,0.528,0.648,0.24
1870,350910,Caiua,SP,0.435,0.5,0.652,0.252
1870,350220,Angatuba,SP,0.435,0.627,0.691,0.19
1870,330230,Laje do Muriae,RJ,0.435,0.527,0.632,0.247
1870,241240,Sao Jose do Serido,RN,0.435,0.5,0.668,0.246
1870,292710,Rodelas,BA,0.435,0.522,0.591,0.267
1870,421110,Monte Castelo,SC,0.435,0.515,0.681,0.234
1885,310390,Araujos,MG,0.434,0.558,0.711,0.206
1885,421569,Santiago do Sul,SC,0.434,0.537,0.731,0.208
1885,350925,Cajati,SP,0.434,0.574,0.711,0.2
1885,421085,Mirim Doce,SC,0.434,0.545,0.742,0.202
1885,521370,Montes Claros de Goias,GO,0.434,0.602,0.676,0.201
